gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
jgi|Aurli1|138914|estExt_fgenesh1_kg.C_80167	26.75691	-0.2215757	0.20981979	0.02509223	0.1474298
jgi|Aurli1|138915|estExt_fgenesh1_kg.C_80168	702.406	-0.1296631	0.22696724	0.126593	0.3543013
jgi|Aurli1|138916|estExt_fgenesh1_kg.C_80169	435.7188	0.03070085	0.10560597	0.6762004	0.8379899
jgi|Aurli1|138917|estExt_fgenesh1_kg.C_80170	517.726	-0.002371879	0.09609327	0.9736233	0.9881979
jgi|Aurli1|138923|estExt_fgenesh1_kg.C_80176	2022.672	-0.1159439	0.08750082	0.09538308	0.305533
jgi|Aurli1|138925|estExt_fgenesh1_kg.C_80178	1624.247	-0.04406593	0.12837484	0.5484589	0.7607758
jgi|Aurli1|138926|estExt_fgenesh1_kg.C_80179	2878.06	-0.1258291	0.09949028	0.08854461	0.293448
jgi|Aurli1|138928|estExt_fgenesh1_kg.C_80181	67.39521	-0.7595027	0.54958058	0.001563532	0.02844701
jgi|Aurli1|138929|estExt_fgenesh1_kg.C_80182	2022.485	-0.09951128	0.07133361	0.1049726	0.3218498
jgi|Aurli1|138931|estExt_fgenesh1_kg.C_80184	1046.024	0.3597862	0.14444919	0.0001693904	0.007272563
jgi|Aurli1|138935|estExt_fgenesh1_kg.C_80188	893.8016	0.01433361	0.06910185	0.8114456	0.9110228
jgi|Aurli1|138938|estExt_fgenesh1_kg.C_80191	698.8288	-0.1631415	0.10781149	0.03414886	0.1746686
jgi|Aurli1|138946|estExt_fgenesh1_kg.C_80199	5706.72	-0.1107536	0.11725636	0.1509955	0.3894841
jgi|Aurli1|138947|estExt_fgenesh1_kg.C_80200	867.9412	-0.1255471	0.09848353	0.08792231	0.2922679
jgi|Aurli1|138949|estExt_fgenesh1_kg.C_80202	453.7747	0.001870512	0.07585674	0.9766502	0.9891303
jgi|Aurli1|138951|estExt_fgenesh1_kg.C_80204	3078.666	-0.09588713	0.09969958	0.1917466	0.4439493
jgi|Aurli1|138952|estExt_fgenesh1_kg.C_80205	1340.207	0.008763744	0.10842293	0.9051563	0.9547208
jgi|Aurli1|138955|estExt_fgenesh1_kg.C_80208	6.619816	-0.14337	0.25217408	0.1064898	0.3243078
jgi|Aurli1|138958|estExt_fgenesh1_kg.C_80211	3985.032	-0.04794509	0.09726216	0.5068255	0.7318566
jgi|Aurli1|138959|estExt_fgenesh1_kg.C_80212	1658.508	-0.08253649	0.13899347	0.2765167	0.5398139
jgi|Aurli1|138962|estExt_fgenesh1_kg.C_80215	499.4515	-0.1104892	0.08289409	0.1015512	0.3163013
jgi|Aurli1|138965|estExt_fgenesh1_kg.C_80218	35.42831	-0.006743455	0.12304222	0.9262785	0.9639464
jgi|Aurli1|138966|estExt_fgenesh1_kg.C_80219	1918.295	-0.09795838	0.1340362	0.205424	0.4587364
jgi|Aurli1|138972|estExt_fgenesh1_kg.C_80225	1219.674	-0.1593706	0.12985652	0.05073305	0.2153793
jgi|Aurli1|138974|estExt_fgenesh1_kg.C_80227	86.78533	0.03668505	0.13757409	0.6089654	0.7995755
jgi|Aurli1|138975|estExt_fgenesh1_kg.C_80228	157.86	-0.2248623	0.1533343	0.01269094	0.09863501
jgi|Aurli1|138980|estExt_fgenesh1_kg.C_80233	2768.504	-0.1176991	0.10766074	0.1204072	0.3465102
jgi|Aurli1|138982|estExt_fgenesh1_kg.C_80235	2201.322	0.08267372	0.14456261	0.2746143	0.5383513
jgi|Aurli1|138984|estExt_fgenesh1_kg.C_80237	979.5228	0.3881362	0.21647328	0.001173591	0.02438537
jgi|Aurli1|138985|estExt_fgenesh1_kg.C_80238	3888.639	-0.1859101	0.09288112	0.009973563	0.08447009
jgi|Aurli1|138987|estExt_fgenesh1_kg.C_80240	358.7774	-0.07065357	0.09600045	0.3272975	0.5885328
jgi|Aurli1|138988|estExt_fgenesh1_kg.C_80241	113.6389	-1.317993	0.39201256	1.349436e-05	0.001345095
jgi|Aurli1|138992|estExt_fgenesh1_kg.C_80245	2724.364	-0.01973339	0.0872592	0.7750321	0.8947849
jgi|Aurli1|138994|estExt_fgenesh1_kg.C_80247	265.5065	0.04712276	0.10507719	0.5224206	0.743537
jgi|Aurli1|138995|estExt_fgenesh1_kg.C_80248	717.3718	-0.03600782	0.10931591	0.6260596	0.8106698
jgi|Aurli1|138997|estExt_fgenesh1_kg.C_80250	3886.768	-0.05188275	0.10663259	0.482933	0.7147939
jgi|Aurli1|138998|estExt_fgenesh1_kg.C_80251	363.7449	0.1178686	0.06963173	0.05075748	0.2153906
jgi|Aurli1|139003|estExt_fgenesh1_kg.C_80256	419.1432	0.05807214	0.09536536	0.418821	0.6665021
jgi|Aurli1|139005|estExt_fgenesh1_kg.C_80258	674.3897	-0.2155666	0.20370024	0.02674727	0.1536222
jgi|Aurli1|139006|estExt_fgenesh1_kg.C_80259	13.69588	-7.288892e-05	0.17059258	0.9991092	0.9997124
jgi|Aurli1|139007|estExt_fgenesh1_kg.C_80260	580.5946	0.01806102	0.09790731	0.8024163	0.9064251
jgi|Aurli1|139011|estExt_fgenesh1_kg.C_80265	17.95922	0.0746887	0.17140577	0.310105	0.5720443
jgi|Aurli1|139017|estExt_fgenesh1_kg.C_80271	229.0036	-0.08515608	0.10823548	0.2559693	0.5176769
jgi|Aurli1|139023|estExt_fgenesh1_kg.C_80277	1433.241	-0.08107156	0.11867882	0.2848917	0.54806
jgi|Aurli1|139025|estExt_fgenesh1_kg.C_80279	2644.061	0.01654452	0.11290876	0.8224073	0.9167846
jgi|Aurli1|139026|estExt_fgenesh1_kg.C_80280	33.63464	0.1626329	0.20555652	0.06981166	0.2572483
jgi|Aurli1|139027|estExt_fgenesh1_kg.C_80281	194.0047	0.06248668	0.13232236	0.400682	0.6515311
jgi|Aurli1|139028|estExt_fgenesh1_kg.C_80283	55.62377	-0.1292666	0.18166931	0.118341	0.3436905
jgi|Aurli1|139030|estExt_fgenesh1_kg.C_80285	999.3202	-0.1030201	0.09097928	0.1456763	0.3809148
jgi|Aurli1|139034|estExt_fgenesh1_kg.C_90004	3350.78	0.009546445	0.11259058	0.8968746	0.9508615
jgi|Aurli1|139035|estExt_fgenesh1_kg.C_90005	1162.415	-0.1299395	0.14375387	0.1078681	0.3264442
jgi|Aurli1|139036|estExt_fgenesh1_kg.C_90006	2771.101	-0.09030536	0.12662531	0.2385413	0.4976827
jgi|Aurli1|139037|estExt_fgenesh1_kg.C_90007	27.55824	0.02925531	0.11167242	0.6921094	0.8469721
jgi|Aurli1|139040|estExt_fgenesh1_kg.C_90010	401.3601	0.02620721	0.10699896	0.72175	0.8631611
jgi|Aurli1|139041|estExt_fgenesh1_kg.C_90011	1738.981	-0.1200553	0.09961254	0.1039003	0.3200768
jgi|Aurli1|139044|estExt_fgenesh1_kg.C_90014	875.3039	0.08143095	0.129404	0.2838412	0.5472572
jgi|Aurli1|139054|estExt_fgenesh1_kg.C_90025	1826.835	0.06041267	0.07806823	0.3531753	0.6113871
jgi|Aurli1|139055|estExt_fgenesh1_kg.C_90026	24945.09	-0.09782687	0.11164958	0.1971977	0.4492387
jgi|Aurli1|139056|estExt_fgenesh1_kg.C_90027	32.60246	0.01630263	0.15173129	0.8106401	0.9106943
jgi|Aurli1|139058|estExt_fgenesh1_kg.C_90029	512.3488	0.1282338	0.14130098	0.1110769	0.3319266
jgi|Aurli1|139062|estExt_fgenesh1_kg.C_90033	6873.397	-0.04100435	0.10183338	0.5748475	0.7777766
jgi|Aurli1|139063|estExt_fgenesh1_kg.C_90034	538.9696	0.06433843	0.08328407	0.3407577	0.6021024
jgi|Aurli1|139066|estExt_fgenesh1_kg.C_90037	478.1924	-0.03534066	0.12254745	0.6311709	0.8135193
jgi|Aurli1|139071|estExt_fgenesh1_kg.C_90051	922.5259	0.1890421	0.1648446	0.03374539	0.1742403
jgi|Aurli1|139072|estExt_fgenesh1_kg.C_90052	1584.52	-0.03051533	0.13147905	0.6728803	0.836129
jgi|Aurli1|139073|estExt_fgenesh1_kg.C_90053	1900.267	-0.2466991	0.11316503	0.002194195	0.0348674
jgi|Aurli1|139074|estExt_fgenesh1_kg.C_90054	621.8898	0.1592182	0.07351612	0.01093276	0.08933514
jgi|Aurli1|139075|estExt_fgenesh1_kg.C_90055	222.6397	0.1096844	0.09645276	0.1315018	0.3622781
jgi|Aurli1|139077|estExt_fgenesh1_kg.C_90057	521.1885	0.05593775	0.07180722	0.364448	0.6219463
jgi|Aurli1|139080|estExt_fgenesh1_kg.C_90060	2150.722	-0.9953294	0.65586125	0.0006508423	0.01686747
jgi|Aurli1|139081|estExt_fgenesh1_kg.C_90061	2381.758	-0.01437216	0.10691457	0.844933	0.9287943
jgi|Aurli1|139084|estExt_fgenesh1_kg.C_90064	367.3193	0.1329219	0.09505927	0.06688875	0.2520704
jgi|Aurli1|139086|estExt_fgenesh1_kg.C_90066	4350.125	0.05495258	0.12016277	0.4612043	0.6995856
jgi|Aurli1|139089|estExt_fgenesh1_kg.C_90070	841.2242	-0.1135525	0.07669552	0.07779812	0.2718997
jgi|Aurli1|139090|estExt_fgenesh1_kg.C_90071	2205.856	0.2307785	0.13173195	0.007052251	0.0698406
jgi|Aurli1|139091|estExt_fgenesh1_kg.C_90072	1576.28	-0.4670768	0.28732675	0.001477947	0.02753812
jgi|Aurli1|139092|estExt_fgenesh1_kg.C_90073	390.5249	-0.04219298	0.16905728	0.5388036	0.7545827
jgi|Aurli1|139094|estExt_fgenesh1_kg.C_90075	1601.044	0.1260106	0.08883477	0.07235598	0.2621783
jgi|Aurli1|139095|estExt_fgenesh1_kg.C_90076	50.78643	-0.4956861	0.3693081	0.003038873	0.043015
jgi|Aurli1|139097|estExt_fgenesh1_kg.C_90078	243.7154	-0.04203029	0.11461444	0.5710485	0.7749168
jgi|Aurli1|139099|estExt_fgenesh1_kg.C_90080	459.3117	0.1757705	0.18722318	0.05096889	0.2158379
jgi|Aurli1|139101|estExt_fgenesh1_kg.C_90082	13.85683	0.2036428	0.24704011	0.04231267	0.1965036
jgi|Aurli1|139104|estExt_fgenesh1_kg.C_90085	1042.91	-0.04166079	0.11579848	0.5743576	0.777374
jgi|Aurli1|139106|estExt_fgenesh1_kg.C_90087	8140.499	-0.09693325	0.09792012	0.1841544	0.4347642
jgi|Aurli1|139108|estExt_fgenesh1_kg.C_90089	3809.528	-0.02162795	0.09615247	0.763218	0.8868698
jgi|Aurli1|139111|estExt_fgenesh1_kg.C_90092	201.7218	0.0566646	0.1008209	0.4382988	0.6821916
jgi|Aurli1|139114|estExt_fgenesh1_kg.C_90095	3839.06	-0.06921327	0.10537721	0.3504897	0.6093665
jgi|Aurli1|139119|estExt_fgenesh1_kg.C_90100	33.23563	0.2471313	0.27696879	0.02601319	0.1506584
jgi|Aurli1|139122|estExt_fgenesh1_kg.C_90103	316.1229	0.03333631	0.07488147	0.5989884	0.7928834
jgi|Aurli1|139125|estExt_fgenesh1_kg.C_90106	594.575	-0.0329303	0.09690429	0.6475446	0.8220289
jgi|Aurli1|139127|estExt_fgenesh1_kg.C_90108	1428.497	-0.03244541	0.05632793	0.5283001	0.7478445
jgi|Aurli1|139128|estExt_fgenesh1_kg.C_90109	537.5927	-0.02894973	0.0879236	0.6761734	0.8379899
jgi|Aurli1|139129|estExt_fgenesh1_kg.C_90110	227.6555	-0.00740294	0.08789562	0.9148874	0.9584599
jgi|Aurli1|139130|estExt_fgenesh1_kg.C_90111	35.1752	0.04480944	0.13311027	0.5389007	0.7545827
jgi|Aurli1|139134|estExt_fgenesh1_kg.C_90115	182.4478	-0.01772748	0.08361194	0.7931142	0.9032918
jgi|Aurli1|139137|estExt_fgenesh1_kg.C_90118	291.8513	0.02601694	0.0946523	0.7156777	0.86123
jgi|Aurli1|139141|estExt_fgenesh1_kg.C_90123	235.5613	0.0510498	0.07113395	0.4048739	0.65402
jgi|Aurli1|139142|estExt_fgenesh1_kg.C_90124	308.3532	0.2041994	0.17794711	0.027206	0.1552419
jgi|Aurli1|139143|estExt_fgenesh1_kg.C_90125	979.757	0.2093947	0.08937131	0.003063132	0.04322651
jgi|Aurli1|139145|estExt_fgenesh1_kg.C_90127	7.707647	-0.3001836	0.51555567	0.01930554	0.1250455
jgi|Aurli1|139149|estExt_fgenesh1_kg.C_90131	42.29043	0.01253284	0.10740036	0.8646184	0.9372782
jgi|Aurli1|139151|estExt_fgenesh1_kg.C_90133	45.40339	0.4282278	0.31896373	0.003611356	0.04731275
jgi|Aurli1|139152|estExt_fgenesh1_kg.C_90134	12.93646	-0.02919937	0.20584056	0.654045	0.8253162
jgi|Aurli1|139154|estExt_fgenesh1_kg.C_90136	10630.44	-0.009523639	0.12196258	0.8962607	0.9506077
jgi|Aurli1|139156|estExt_fgenesh1_kg.C_90138	267.2067	0.02394786	0.08465608	0.7248407	0.8650204
jgi|Aurli1|139157|estExt_fgenesh1_kg.C_90139	1900.988	-0.0669339	0.07464899	0.2901422	0.5516456
jgi|Aurli1|139161|estExt_fgenesh1_kg.C_90143	437.4928	0.2110684	0.13615143	0.01383889	0.1042926
jgi|Aurli1|139163|estExt_fgenesh1_kg.C_90145	19.33065	-0.01621027	0.17461033	0.8045573	0.9073799
jgi|Aurli1|139164|estExt_fgenesh1_kg.C_90146	404.8309	-0.05420821	0.1017502	0.4592969	0.6981039
jgi|Aurli1|139165|estExt_fgenesh1_kg.C_90147	1714.923	-0.03978044	0.0884806	0.5672969	0.7720308
jgi|Aurli1|139168|estExt_fgenesh1_kg.C_90150	632.7186	-0.02773718	0.12064373	0.7060313	0.8555863
jgi|Aurli1|139169|estExt_fgenesh1_kg.C_90151	966.9236	-0.0271774	0.09269699	0.7014108	0.8525547
jgi|Aurli1|139170|estExt_fgenesh1_kg.C_90152	1707.155	0.02018109	0.07489446	0.7502428	0.8793652
jgi|Aurli1|139171|estExt_fgenesh1_kg.C_90153	697.9085	-0.1466378	0.10870913	0.05631591	0.2289683
jgi|Aurli1|139175|estExt_fgenesh1_kg.C_90157	1244.943	0.06246824	0.09108939	0.3759542	0.6311212
jgi|Aurli1|139176|estExt_fgenesh1_kg.C_90158	326.3914	-0.003022195	0.10329012	0.9670078	0.9854672
jgi|Aurli1|139178|estExt_fgenesh1_kg.C_90160	315.3256	0.1386864	0.09096644	0.05098891	0.2158586
jgi|Aurli1|139179|estExt_fgenesh1_kg.C_90161	183.9415	-0.1782771	0.24408203	0.06173207	0.2405492
jgi|Aurli1|139180|estExt_fgenesh1_kg.C_90162	81.24237	-0.04599392	0.15831689	0.5113144	0.7353366
jgi|Aurli1|139182|estExt_fgenesh1_kg.C_90164	379.4707	0.1958889	0.10692658	0.0114243	0.09184544
jgi|Aurli1|139183|estExt_fgenesh1_kg.C_90165	120.4353	0.04775913	0.10267932	0.5148421	0.7377606
jgi|Aurli1|139191|estExt_fgenesh1_kg.C_90173	2387.853	0.1294065	0.0969503	0.07683501	0.2702878
jgi|Aurli1|139193|estExt_fgenesh1_kg.C_90175	736.8603	-0.02770736	0.09364505	0.6969971	0.8496324
jgi|Aurli1|139197|estExt_fgenesh1_kg.C_90179	149.214	0.1414492	0.10083856	0.05776015	0.2319192
jgi|Aurli1|139198|estExt_fgenesh1_kg.C_90180	558.2754	-0.02131695	0.06956282	0.723971	0.8646428
jgi|Aurli1|1392|gm1.1392_g	79.90281	-0.02881253	0.09096045	0.6821353	0.841424
jgi|Aurli1|139201|estExt_fgenesh1_kg.C_90183	54.61076	-0.2007732	0.23842907	0.04251084	0.1967561
jgi|Aurli1|139206|estExt_fgenesh1_kg.C_90188	371.7807	-0.1175586	0.11052446	0.1236299	0.3509001
jgi|Aurli1|139209|estExt_fgenesh1_kg.C_90191	268.7951	-0.8142131	0.23722257	1.12233e-05	0.001193857
jgi|Aurli1|139212|estExt_fgenesh1_kg.C_90194	1292.962	0.03767966	0.10421717	0.6078283	0.7986427
jgi|Aurli1|139221|estExt_fgenesh1_kg.C_90204	289.5722	0.1246538	0.0871445	0.07253695	0.2626217
jgi|Aurli1|139223|estExt_fgenesh1_kg.C_90206	431.2304	0.01031298	0.16883405	0.8751925	0.9431335
jgi|Aurli1|139224|estExt_fgenesh1_kg.C_90207	505.5358	0.1353281	0.11023576	0.07828968	0.2728462
jgi|Aurli1|139225|estExt_fgenesh1_kg.C_90208	982.1607	0.03673222	0.09537717	0.6083044	0.7990757
jgi|Aurli1|139230|estExt_fgenesh1_kg.C_90213	108.0986	-0.05759942	0.15722549	0.4216027	0.6681209
jgi|Aurli1|139232|estExt_fgenesh1_kg.C_90215	438.5676	-0.273149	0.40168561	0.02941529	0.1612017
jgi|Aurli1|139233|estExt_fgenesh1_kg.C_90216	133.139	0.08024151	0.10363565	0.2785893	0.5418333
jgi|Aurli1|139234|estExt_fgenesh1_kg.C_90217	55.15202	0.01048354	0.10768405	0.8866041	0.9479189
jgi|Aurli1|139241|estExt_fgenesh1_kg.C_90224	1207.115	-0.05527086	0.10482328	0.4537548	0.6937658
jgi|Aurli1|139242|estExt_fgenesh1_kg.C_90225	813.3915	-0.04930822	0.07508123	0.4374936	0.6816827
jgi|Aurli1|139244|estExt_fgenesh1_kg.C_90227	338.6579	-0.09721781	0.08025591	0.1419377	0.3757066
jgi|Aurli1|139246|estExt_fgenesh1_kg.C_90229	723.7834	0.04061616	0.05853895	0.4439782	0.6866515
jgi|Aurli1|139247|estExt_fgenesh1_kg.C_90230	7470.764	0.2443608	0.26498478	0.02524008	0.1479935
jgi|Aurli1|139248|estExt_fgenesh1_kg.C_90231	954.7884	0.04347882	0.09927837	0.5494813	0.7615271
jgi|Aurli1|139252|estExt_fgenesh1_kg.C_90235	1470.139	0.02085628	0.08382287	0.757977	0.8844306
jgi|Aurli1|139254|estExt_fgenesh1_kg.C_90237	1.43085	0.006068948	0.24715126	0.9181434	NA
jgi|Aurli1|139257|estExt_fgenesh1_kg.C_90240	253.1419	0.04756813	0.08471149	0.4848776	0.7166806
jgi|Aurli1|139266|estExt_fgenesh1_kg.C_90249	877.3846	0.4636796	0.35153059	0.003483742	0.04623581
jgi|Aurli1|139270|estExt_fgenesh1_kg.C_90253	290.4902	-0.1382443	0.16467892	0.09636185	0.3075553
jgi|Aurli1|139271|estExt_fgenesh1_kg.C_90254	830.5939	0.0208945	0.11050352	0.7768788	0.8954177
jgi|Aurli1|139272|estExt_fgenesh1_kg.C_90255	1449.118	-0.03268394	0.08874475	0.6387114	0.8173572
jgi|Aurli1|139273|estExt_fgenesh1_kg.C_90257	693.3471	0.04924126	0.168623	0.4797189	0.7132485
jgi|Aurli1|139274|estExt_fgenesh1_kg.C_90258	1007.693	-0.5035495	0.59577564	0.00653545	0.06687459
jgi|Aurli1|139277|estExt_fgenesh1_kg.C_90261	114.0413	-0.01604403	0.08049292	0.808521	0.9095303
jgi|Aurli1|139280|estExt_fgenesh1_kg.C_90264	2285.663	-0.06699607	0.08884253	0.3370715	0.5986316
jgi|Aurli1|139283|estExt_fgenesh1_kg.C_90267	584.2171	-0.0416455	0.09485601	0.5606188	0.7688887
jgi|Aurli1|139287|estExt_fgenesh1_kg.C_90271	1310.878	-0.07712431	0.07288724	0.2156851	0.4706636
jgi|Aurli1|139292|estExt_fgenesh1_kg.C_90276	1798.721	-0.0070365	0.06829167	0.9060012	0.9551173
jgi|Aurli1|139299|estExt_fgenesh1_kg.C_90283	62.4335	0.01744302	0.09360083	0.8062324	0.9083896
jgi|Aurli1|139305|estExt_fgenesh1_kg.C_90289	142.0034	0.02586162	0.13535651	0.7171944	0.8618183
jgi|Aurli1|139320|estExt_fgenesh1_kg.C_90304	2708.941	-0.02216702	0.07840155	0.7338954	0.8705793
jgi|Aurli1|139322|estExt_fgenesh1_kg.C_90306	10.76994	-0.01221857	0.17789855	0.8509998	0.9308417
jgi|Aurli1|139323|estExt_fgenesh1_kg.C_90307	3750.293	0.009233347	0.09429807	0.8969423	0.9508615
jgi|Aurli1|139328|estExt_fgenesh1_kg.C_90312	2195.285	-0.1581276	0.10482287	0.03758724	0.1843663
jgi|Aurli1|139330|estExt_fgenesh1_kg.C_90314	1188.386	0.01747489	0.09241114	0.804963	0.9075332
jgi|Aurli1|139333|estExt_fgenesh1_kg.C_100002	401.8237	-0.1400398	0.19457702	0.1002826	0.3140911
jgi|Aurli1|139335|estExt_fgenesh1_kg.C_100004	1308.143	-0.002371519	0.11550996	0.974277	0.9884211
jgi|Aurli1|139336|estExt_fgenesh1_kg.C_100005	2.560731	0.0007065475	0.20062307	0.9911193	0.9961927
jgi|Aurli1|139337|estExt_fgenesh1_kg.C_100006	274.9239	-0.0306497	0.16474469	0.6502359	0.8228394
jgi|Aurli1|139341|estExt_fgenesh1_kg.C_100010	907.1402	0.06457911	0.08611915	0.3474153	0.607242
jgi|Aurli1|139345|estExt_fgenesh1_kg.C_100014	1031.768	0.06206131	0.12039138	0.4073645	0.65611
jgi|Aurli1|139347|estExt_fgenesh1_kg.C_100016	82.84317	-0.1916338	0.22545181	0.0463612	0.2059952
jgi|Aurli1|139349|estExt_fgenesh1_kg.C_100018	1368.846	-0.05041948	0.1094213	0.4967684	0.7254315
jgi|Aurli1|139352|estExt_fgenesh1_kg.C_100021	1467.683	-0.08390284	0.10602544	0.2605572	0.5227774
jgi|Aurli1|139354|estExt_fgenesh1_kg.C_100023	310.1816	0.02481547	0.07697309	0.7003907	0.8519687
jgi|Aurli1|139356|estExt_fgenesh1_kg.C_100025	365.6882	0.09429431	0.07392521	0.1336848	0.3651164
jgi|Aurli1|139357|estExt_fgenesh1_kg.C_100026	60.24371	0.01360447	0.09620272	0.8496738	0.9304414
jgi|Aurli1|139362|estExt_fgenesh1_kg.C_100031	1339.35	0.07511641	0.12268131	0.320366	0.5822235
jgi|Aurli1|139364|estExt_fgenesh1_kg.C_100033	467.6286	-0.1725077	0.1328959	0.03740092	0.1837686
jgi|Aurli1|139372|estExt_fgenesh1_kg.C_100041	206.6559	0.2636417	0.25156738	0.01715592	0.1171732
jgi|Aurli1|139374|estExt_fgenesh1_kg.C_100043	4793.343	0.196209	0.16428475	0.02867408	0.1590351
jgi|Aurli1|139375|estExt_fgenesh1_kg.C_100044	1417.771	0.04914085	0.07924935	0.4540887	0.6939934
jgi|Aurli1|139378|estExt_fgenesh1_kg.C_100047	561.6139	0.1264394	0.09193836	0.07636365	0.2693609
jgi|Aurli1|139379|estExt_fgenesh1_kg.C_100048	13596.65	0.3567488	0.17885183	0.0007975984	0.01960167
jgi|Aurli1|139381|estExt_fgenesh1_kg.C_100050	715.0896	0.0247633	0.09139991	0.7253195	0.8653084
jgi|Aurli1|139382|estExt_fgenesh1_kg.C_100051	434.9932	-0.001200192	0.11046764	0.9869914	0.9940348
jgi|Aurli1|139386|estExt_fgenesh1_kg.C_100055	58.51314	-0.5992723	0.31618453	0.0005936654	0.01572882
jgi|Aurli1|139387|estExt_fgenesh1_kg.C_100056	517.9633	-0.5998471	0.38385068	0.001442559	0.02727088
jgi|Aurli1|139388|estExt_fgenesh1_kg.C_100057	123.6793	0.1255647	0.15398851	0.1208082	0.347021
jgi|Aurli1|139389|estExt_fgenesh1_kg.C_100058	290.9078	-0.54005	0.41785311	0.003113367	0.04363612
jgi|Aurli1|139391|estExt_fgenesh1_kg.C_100060	2365.045	-0.1360876	0.15446642	0.09783301	0.3098915
jgi|Aurli1|139393|estExt_fgenesh1_kg.C_100062	260.8608	-0.1193633	0.15983091	0.1376328	0.3702242
jgi|Aurli1|139396|estExt_fgenesh1_kg.C_100066	2314.351	0.160196	0.0719918	0.009385861	0.08123015
jgi|Aurli1|139399|estExt_fgenesh1_kg.C_100069	535.4811	-0.01333169	0.07883941	0.8385161	0.9253801
jgi|Aurli1|139404|estExt_fgenesh1_kg.C_100074	91.43887	-0.1264708	0.15227434	0.1182395	0.3434656
jgi|Aurli1|139405|estExt_fgenesh1_kg.C_100075	5493.492	0.004280299	0.08098476	0.9486247	0.9760139
jgi|Aurli1|139406|estExt_fgenesh1_kg.C_100076	36.53692	-0.01145078	0.12998923	0.8733786	0.9424888
jgi|Aurli1|139407|estExt_fgenesh1_kg.C_100077	150.583	-0.04004464	0.10639181	0.5869803	0.7859118
jgi|Aurli1|139422|estExt_fgenesh1_kg.C_100092	690.4257	0.07571479	0.07135891	0.2176113	0.4734175
jgi|Aurli1|139427|estExt_fgenesh1_kg.C_100097	1650.75	-0.06528982	0.11969672	0.3844169	0.6390014
jgi|Aurli1|139428|estExt_fgenesh1_kg.C_100098	46.81089	0.03420447	0.12390534	0.6413934	0.8192976
jgi|Aurli1|139430|estExt_fgenesh1_kg.C_100100	2009.743	0.07536488	0.10819702	0.3129483	0.5743968
jgi|Aurli1|139433|estExt_fgenesh1_kg.C_100103	1258.249	0.003210877	0.06899209	0.9573343	0.9805866
jgi|Aurli1|139435|estExt_fgenesh1_kg.C_100105	4738.172	-0.450328	0.33153007	0.003250679	0.04442189
jgi|Aurli1|139437|estExt_fgenesh1_kg.C_100107	2121.858	0.03160756	0.09324752	0.6564673	0.8266148
jgi|Aurli1|139439|estExt_fgenesh1_kg.C_100109	641.2023	0.05402852	0.11578413	0.4687716	0.704134
jgi|Aurli1|139443|estExt_fgenesh1_kg.C_100113	2226.34	-0.08221841	0.1089586	0.2728639	0.5362883
jgi|Aurli1|139447|estExt_fgenesh1_kg.C_100117	869.9582	-0.07792804	0.09469481	0.2779314	0.5412068
jgi|Aurli1|139448|estExt_fgenesh1_kg.C_100118	451.4331	0.04754341	0.06006854	0.3798756	0.6350996
jgi|Aurli1|139449|estExt_fgenesh1_kg.C_100119	65.23466	0.1414799	0.12513517	0.07621328	0.2691635
jgi|Aurli1|139450|estExt_fgenesh1_kg.C_100120	4550.374	-0.02566204	0.07854601	0.6942397	0.8480327
jgi|Aurli1|139453|estExt_fgenesh1_kg.C_100123	135.3367	0.1268176	0.12536669	0.1082142	0.3268671
jgi|Aurli1|139455|estExt_fgenesh1_kg.C_100125	7695.392	-0.09221376	0.12578311	0.2294227	0.4872156
jgi|Aurli1|139456|estExt_fgenesh1_kg.C_100126	581.1674	-0.09207361	0.11356373	0.2250246	0.4827666
jgi|Aurli1|139458|estExt_fgenesh1_kg.C_100128	349.2914	-0.04742219	0.06892388	0.4290669	0.6745905
jgi|Aurli1|139459|estExt_fgenesh1_kg.C_100129	220.8748	0.1120526	0.1564386	0.1577696	0.400436
jgi|Aurli1|139460|estExt_fgenesh1_kg.C_100130	404.6722	-0.07294629	0.08940874	0.2975751	0.5596563
jgi|Aurli1|139461|estExt_fgenesh1_kg.C_100131	514.6999	-0.4347432	0.1555851	3.450272e-05	0.002692671
jgi|Aurli1|139462|estExt_fgenesh1_kg.C_100132	578.45	-0.07862156	0.1222934	0.2995764	0.5613888
jgi|Aurli1|139465|estExt_fgenesh1_kg.C_100135	725.4581	-0.01087414	0.11947292	0.8820967	0.9455479
jgi|Aurli1|139467|estExt_fgenesh1_kg.C_100137	1662.361	-0.04741367	0.09105334	0.500993	0.7274273
jgi|Aurli1|139468|estExt_fgenesh1_kg.C_100138	1122.681	-0.08930504	0.06588896	0.1238014	0.3510855
jgi|Aurli1|139474|estExt_fgenesh1_kg.C_100144	1846.207	0.115188	0.10768001	0.1281937	0.3572459
jgi|Aurli1|139475|estExt_fgenesh1_kg.C_100145	313.785	0.4709799	0.33618556	0.002752727	0.04053447
jgi|Aurli1|139479|estExt_fgenesh1_kg.C_100149	365.6646	-0.265585	0.219372	0.01228789	0.09674071
jgi|Aurli1|139481|estExt_fgenesh1_kg.C_100151	2103.591	-0.0256958	0.07772494	0.6920308	0.8469721
jgi|Aurli1|139485|estExt_fgenesh1_kg.C_100155	279.107	-0.1543797	0.14067712	0.06202803	0.2412833
