gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
jgi|Aurli1|113719|fgenesh1_pm.1_#_240	665.1924	-0.519049	0.28411707	0.03481502	0.07007421
jgi|Aurli1|113726|fgenesh1_pm.1_#_247	2109.347	0.09086903	0.2251172	0.6592041	0.7477433
jgi|Aurli1|11376|gm1.11376_g	7.572552	-1.14874	0.67822436	0.008429809	0.02083492
jgi|Aurli1|113768|fgenesh1_pm.1_#_289	675.5965	-0.1812192	0.13309259	0.1601797	0.2482977
jgi|Aurli1|11377|gm1.11377_g	0.3672204	0.02227488	1.28625998	0.9492338	0.9669443
jgi|Aurli1|11378|gm1.11378_g	2371.957	-1.630924	0.45652354	9.822935e-06	5.142607e-05
jgi|Aurli1|113794|fgenesh1_pm.1_#_315	13.45623	-3.033767	0.66312444	6.708245e-07	4.49947e-06
jgi|Aurli1|113798|fgenesh1_pm.1_#_319	33.70203	0.1483413	0.26294953	0.5241424	0.6276654
jgi|Aurli1|113801|fgenesh1_pm.1_#_322	991.2915	0.8081371	0.23451454	0.0001300529	0.0005200011
jgi|Aurli1|11382|gm1.11382_g	0.1661138	0.0178869	1.28598944	0.9592256	0.9740031
jgi|Aurli1|113823|fgenesh1_pm.1_#_344	150.919	-0.6687415	0.23647826	0.001696394	0.00512791
jgi|Aurli1|11385|gm1.11385_g	242.3427	-0.9160403	0.31496352	0.0005375845	0.001839072
jgi|Aurli1|113861|fgenesh1_pm.1_#_382	595.9498	1.375388	0.22732404	3.582603e-11	5.069657e-10
jgi|Aurli1|11390|gm1.11390_g	8361.201	-0.003983996	0.29889312	0.987556	0.9930469
jgi|Aurli1|11391|gm1.11391_g	36.26743	-0.5908429	0.41425128	0.05932195	0.1097349
jgi|Aurli1|113918|fgenesh1_pm.1_#_439	3305.971	-0.3427054	0.15579254	0.02157155	0.0465868
jgi|Aurli1|113945|fgenesh1_pm.1_#_466	76.6451	-2.65279	0.5565192	2.199256e-07	1.609821e-06
jgi|Aurli1|113948|fgenesh1_pm.1_#_469	64.06087	-5.436033	0.58394943	5.734518e-22	3.415378e-20
jgi|Aurli1|113953|fgenesh1_pm.1_#_474	767.3136	0.05128969	0.14896575	0.7204946	0.7971453
jgi|Aurli1|113956|fgenesh1_pm.1_#_477	1240.394	0.5070291	0.22223496	0.01251636	0.02930959
jgi|Aurli1|113958|fgenesh1_pm.1_#_479	632.4178	0.4934868	0.18623257	0.004729293	0.01267813
jgi|Aurli1|113959|fgenesh1_pm.1_#_480	65.02984	-0.5350007	0.21612118	0.0069777	0.01772816
jgi|Aurli1|113969|fgenesh1_pm.1_#_490	7.37473	-4.134776	0.84144727	1.124031e-07	8.718295e-07
jgi|Aurli1|113981|fgenesh1_pm.1_#_502	23.96487	0.6309724	0.56549169	0.08543179	0.1480778
jgi|Aurli1|113989|fgenesh1_pm.1_#_510	139.4267	-4.211881	0.68407197	1.130219e-10	1.487236e-09
jgi|Aurli1|113991|fgenesh1_pm.1_#_512	430.8658	0.2541702	0.29181925	0.3115282	0.4208767
jgi|Aurli1|113999|fgenesh1_pm.1_#_520	35.68382	-3.019719	0.55833445	1.319178e-08	1.212107e-07
jgi|Aurli1|1140|gm1.1140_g	3.993478	-0.2032718	0.50110689	0.5391728	0.6415222
jgi|Aurli1|11401|gm1.11401_g	0.3534652	0.001249693	1.27701141	0.9971813	0.9988651
jgi|Aurli1|114032|fgenesh1_pm.1_#_553	137.5336	-0.2748992	0.40072758	0.3655131	0.4770999
jgi|Aurli1|114034|fgenesh1_pm.1_#_555	28.1937	-2.677396	0.62316128	1.641179e-06	1.015805e-05
jgi|Aurli1|114038|fgenesh1_pm.1_#_559	74.64518	-0.1018125	0.23169061	0.6293252	0.722472
jgi|Aurli1|114049|fgenesh1_pm.1_#_570	47.01125	-0.9209221	0.33429898	0.0008517844	0.002777374
jgi|Aurli1|11405|gm1.11405_g	147.0504	-1.370065	0.37284367	8.071432e-06	4.287225e-05
jgi|Aurli1|11406|gm1.11406_g	27.36211	-1.185295	0.9069669	0.02073436	0.04502717
jgi|Aurli1|11407|gm1.11407_g	5.396885	-20.11505	2.36659394	6.657045e-18	2.384637e-16
jgi|Aurli1|114075|fgenesh1_pm.1_#_596	213.2714	1.372987	0.31125729	3.044812e-07	2.185603e-06
jgi|Aurli1|114078|fgenesh1_pm.1_#_599	1040.435	0.2311467	0.13117985	0.06932023	0.1250175
jgi|Aurli1|114081|fgenesh1_pm.1_#_602	1835.779	-0.03246944	0.1919289	0.8568709	0.9017453
jgi|Aurli1|114101|fgenesh1_pm.1_#_622	373.9161	0.1035579	0.17010484	0.5220305	0.6257447
jgi|Aurli1|114103|fgenesh1_pm.1_#_624	2145.582	0.7437072	0.47170822	0.02845691	0.05913902
jgi|Aurli1|114107|fgenesh1_pm.1_#_628	8.101775	-0.2839125	0.32359194	0.291619	0.399622
jgi|Aurli1|114109|fgenesh1_pm.1_#_630	211.1692	0.6972227	0.25560131	0.002084446	0.006162747
jgi|Aurli1|114115|fgenesh1_pm.1_#_636	49.13857	-2.789022	0.45073808	1.410877e-10	1.827363e-09
jgi|Aurli1|11413|gm1.11413_g	268.1215	0.1146073	0.21066311	0.556619	0.6574275
jgi|Aurli1|114145|fgenesh1_pm.1_#_666	177.4549	-0.6061469	0.2017043	0.001179497	0.003707489
jgi|Aurli1|11415|gm1.11415_g	86.93547	0.162845	0.25795036	0.477969	0.5855663
jgi|Aurli1|114151|fgenesh1_pm.1_#_672	9.668769	-0.1015235	0.4186795	0.7417754	0.8129872
jgi|Aurli1|11416|gm1.11416_g	315.9383	-2.202429	0.29076515	3.77248e-15	9.371169e-14
jgi|Aurli1|114169|fgenesh1_pm.1_#_690	2.43123	0.06337639	0.70663987	0.8628257	0.9058906
jgi|Aurli1|114170|fgenesh1_pm.1_#_691	484.8859	-0.6965272	0.23259206	0.0009171421	0.002965813
jgi|Aurli1|114175|fgenesh1_pm.1_#_696	865.7088	-0.05722582	0.2153051	0.7732261	0.8387174
jgi|Aurli1|114182|fgenesh1_pm.2_#_5	60.5905	-1.632715	0.49916487	3.198415e-05	0.000148505
jgi|Aurli1|114188|fgenesh1_pm.2_#_11	1402.834	0.977439	0.16073675	1.405757e-10	1.822323e-09
jgi|Aurli1|1142|gm1.1142_g	206.554	0.1297818	0.18819572	0.4632066	0.5722862
jgi|Aurli1|114210|fgenesh1_pm.2_#_33	62.42292	-0.2721796	0.5381584	0.4257142	0.53571
jgi|Aurli1|114247|fgenesh1_pm.2_#_70	147.0826	-0.4477153	0.39785615	0.1417183	0.2249955
jgi|Aurli1|114259|fgenesh1_pm.2_#_82	13.25563	-0.491044	0.95869204	0.2670137	0.3732503
jgi|Aurli1|114261|fgenesh1_pm.2_#_84	154.1062	-0.4228518	0.29054965	0.09095342	0.1560254
jgi|Aurli1|114264|fgenesh1_pm.2_#_87	23.08477	0.3091081	0.30998413	0.2376248	0.3395293
jgi|Aurli1|114265|fgenesh1_pm.2_#_88	10.37487	0.1379752	0.36333621	0.6319089	0.7245518
jgi|Aurli1|114267|fgenesh1_pm.2_#_90	235.2289	-2.594445	0.49855421	2.591178e-08	2.251152e-07
jgi|Aurli1|114269|fgenesh1_pm.2_#_92	15.28693	-0.6009454	0.70532581	0.1346131	0.215538
jgi|Aurli1|114276|fgenesh1_pm.2_#_99	246.3816	-1.017553	0.47527664	0.003534676	0.009845838
jgi|Aurli1|114284|fgenesh1_pm.2_#_107	2.67527	0.09819936	0.43415326	0.7534447	0.8227972
jgi|Aurli1|114286|fgenesh1_pm.2_#_109	26.44878	-0.3664525	0.19997057	0.04895342	0.09344564
jgi|Aurli1|114291|fgenesh1_pm.2_#_114	45.11558	0.2025798	0.19174888	0.2597504	0.3651624
jgi|Aurli1|114309|fgenesh1_pm.2_#_132	1187.009	-0.2474116	0.15463341	0.09511035	0.1618458
jgi|Aurli1|11432|gm1.11432_g	1.949742	-0.3957599	0.79971802	0.327019	0.4370666
jgi|Aurli1|114323|fgenesh1_pm.2_#_146	3931.752	-0.09165797	0.19970986	0.6227268	0.7168948
jgi|Aurli1|114333|fgenesh1_pm.2_#_156	322.7084	-1.123011	0.16293924	3.284423e-13	6.260668e-12
jgi|Aurli1|114335|fgenesh1_pm.2_#_158	4719.751	1.112128	0.13326334	4.40988e-18	1.630886e-16
jgi|Aurli1|114342|fgenesh1_pm.2_#_165	306.8872	-1.326388	0.25663399	7.115585e-09	6.87006e-08
jgi|Aurli1|114347|fgenesh1_pm.2_#_170	6.630578	-1.361364	0.88633081	0.009681255	0.02350958
jgi|Aurli1|114354|fgenesh1_pm.2_#_177	7.097911	-3.140741	1.17030384	0.0002833414	0.001040602
jgi|Aurli1|114357|fgenesh1_pm.2_#_180	13.07442	-1.500588	0.64089244	0.0008510818	0.002775796
jgi|Aurli1|11436|gm1.11436_g	532.8448	-0.7185497	0.35538972	0.01222998	0.0287388
jgi|Aurli1|114364|fgenesh1_pm.2_#_187	3199.046	1.187668	0.19723792	7.943028e-11	1.073793e-09
jgi|Aurli1|114368|fgenesh1_pm.2_#_191	54.93388	-2.800951	0.28274465	1.414209e-23	1.070037e-21
jgi|Aurli1|11437|gm1.11437_g	31.07221	-2.870905	0.47119349	2.650864e-10	3.262433e-09
jgi|Aurli1|114372|fgenesh1_pm.2_#_195	173.2071	-0.627055	0.23374357	0.002987709	0.008475081
jgi|Aurli1|114373|fgenesh1_pm.2_#_196	1646.142	-0.3294977	0.20743045	0.08629993	0.1494079
jgi|Aurli1|114376|fgenesh1_pm.2_#_199	337.0958	-0.3960594	0.23803505	0.06551072	0.1191615
jgi|Aurli1|114386|fgenesh1_pm.2_#_209	48.97096	0.1403514	0.34467906	0.6157087	0.7107464
jgi|Aurli1|11440|gm1.11440_g	6.567303	-1.352542	1.32865769	0.03293668	0.06692456
jgi|Aurli1|114409|fgenesh1_pm.2_#_232	114.4139	-1.176034	0.38928653	0.0001532753	0.0006035774
jgi|Aurli1|114420|fgenesh1_pm.2_#_243	52.4934	0.4789933	0.2103374	0.01354868	0.03133607
jgi|Aurli1|114429|fgenesh1_pm.2_#_252	712.358	0.1749618	0.19473427	0.3369583	0.4483865
jgi|Aurli1|114435|fgenesh1_pm.2_#_258	8.09202	-1.009539	0.56546702	0.008851786	0.02173737
jgi|Aurli1|114439|fgenesh1_pm.2_#_262	284.7832	0.8517261	0.10199654	1.406802e-17	4.752363e-16
jgi|Aurli1|11444|gm1.11444_g	0.4728731	-0.02987295	1.28638926	0.9319932	0.9545207
jgi|Aurli1|114447|fgenesh1_pm.2_#_270	715.9768	0.379309	0.16176313	0.01395064	0.03214544
jgi|Aurli1|114450|fgenesh1_pm.2_#_273	152.9684	-2.15033	0.30587058	1.693756e-13	3.358076e-12
jgi|Aurli1|11446|gm1.11446_g	1.71582	-0.7612641	1.01628641	0.1181256	0.1934838
jgi|Aurli1|114473|fgenesh1_pm.2_#_296	2.603803	-0.2218866	0.55547645	0.5178547	0.6217443
jgi|Aurli1|114494|fgenesh1_pm.2_#_317	1191.665	0.5097706	0.16847693	0.00142362	0.004380143
jgi|Aurli1|114497|fgenesh1_pm.2_#_320	4731.861	0.6757316	0.20729059	0.0004046262	0.001428036
jgi|Aurli1|11450|gm1.11450_g	3.286053	-0.8570431	0.88633063	0.06850247	0.1237836
jgi|Aurli1|114504|fgenesh1_pm.2_#_327	705.0182	-0.01770846	0.16670845	0.9112464	0.9401637
jgi|Aurli1|114505|fgenesh1_pm.2_#_328	80.68085	0.1375668	0.16249496	0.3753621	0.4866352
jgi|Aurli1|114508|fgenesh1_pm.2_#_331	97.91887	-1.63409	0.37814987	3.777467e-07	2.670154e-06
jgi|Aurli1|114554|fgenesh1_pm.2_#_377	51.80273	-1.822082	0.44101111	1.026934e-06	6.63303e-06
jgi|Aurli1|114559|fgenesh1_pm.2_#_382	207.6213	-0.07718405	0.24705126	0.7281142	0.8025054
jgi|Aurli1|11456|gm1.11456_g	54.98019	-1.678715	0.30821609	1.152596e-09	1.263861e-08
jgi|Aurli1|114561|fgenesh1_pm.2_#_384	34.15104	-1.388053	0.40188645	1.908477e-05	9.359364e-05
jgi|Aurli1|114574|fgenesh1_pm.2_#_397	851.2685	0.6066075	0.12970604	1.357899e-06	8.525674e-06
jgi|Aurli1|114587|fgenesh1_pm.2_#_410	8.440037	-1.150788	1.17129723	0.0445714	0.08652885
jgi|Aurli1|114588|fgenesh1_pm.2_#_411	10.75094	-0.08900615	0.34846405	0.751691	0.8213659
jgi|Aurli1|114594|fgenesh1_pm.2_#_417	49.21356	-0.213896	0.36071703	0.4563604	0.5656356
jgi|Aurli1|114596|fgenesh1_pm.2_#_419	293.0433	-0.2717814	0.42221927	0.3825834	0.4939677
jgi|Aurli1|11460|gm1.11460_g	4.828841	-2.982615	1.12917649	0.0003277826	0.001183305
jgi|Aurli1|114622|fgenesh1_pm.2_#_445	487.3314	-0.2486747	0.19090793	0.1647698	0.2540851
jgi|Aurli1|11464|gm1.11464_g	1589.973	-1.045949	0.32338167	0.0001104586	0.0004495337
jgi|Aurli1|114644|fgenesh1_pm.2_#_467	1885.213	0.1731471	0.14982488	0.229389	0.3301474
jgi|Aurli1|114663|fgenesh1_pm.3_#_16	490.1829	0.3771257	0.1710754	0.02011892	0.04390928
jgi|Aurli1|114671|fgenesh1_pm.3_#_24	9.651993	-0.04219436	0.72126437	0.9090309	0.9385047
jgi|Aurli1|114674|fgenesh1_pm.3_#_27	15.05235	0.2826691	0.26574976	0.2281704	0.3287125
jgi|Aurli1|114676|fgenesh1_pm.3_#_29	793.2717	0.06037495	0.13173806	0.6367338	0.7290207
jgi|Aurli1|114685|fgenesh1_pm.3_#_38	348.332	0.2615939	0.17979993	0.1234166	0.2006653
jgi|Aurli1|114689|fgenesh1_pm.3_#_42	80.72353	-2.127993	0.29728481	6.381388e-14	1.350014e-12
jgi|Aurli1|114690|fgenesh1_pm.3_#_43	2057.99	-0.3213997	0.12196884	0.006802506	0.01732163
jgi|Aurli1|114694|fgenesh1_pm.3_#_47	876.3238	0.4162121	0.2104179	0.03212476	0.06556705
jgi|Aurli1|1147|gm1.1147_g	1.383319	-0.6797942	0.78762786	0.1125447	0.1856837
jgi|Aurli1|114705|fgenesh1_pm.3_#_58	15.81703	0.3302346	0.46678883	0.3113363	0.4206941
jgi|Aurli1|114752|fgenesh1_pm.3_#_105	532.3657	0.07793322	0.10705415	0.4577494	0.566741
jgi|Aurli1|11476|gm1.11476_g	15.52137	-2.124895	0.87603799	0.0005895766	0.001998953
jgi|Aurli1|114777|fgenesh1_pm.3_#_130	17.7828	-2.171296	0.39924212	3.43804e-09	3.499391e-08
jgi|Aurli1|114780|fgenesh1_pm.3_#_133	1661.38	0.4308681	0.16092823	0.00499548	0.01324803
jgi|Aurli1|114787|fgenesh1_pm.3_#_140	340.314	-0.1074976	0.2312865	0.6097979	0.7055709
jgi|Aurli1|114793|fgenesh1_pm.3_#_146	686.1797	-0.01567705	0.18606552	0.9287035	0.9522155
jgi|Aurli1|11481|gm1.11481_g	257.4051	-0.4238059	0.27967168	0.08156955	0.1428358
jgi|Aurli1|114811|fgenesh1_pm.3_#_164	824.8997	0.6000918	0.27413343	0.01215049	0.02858826
jgi|Aurli1|114817|fgenesh1_pm.3_#_170	175.1154	0.09758541	0.21871743	0.6276475	0.7210483
jgi|Aurli1|114818|fgenesh1_pm.3_#_171	156.3042	-5.748089	0.47274984	1.528654e-35	4.048204e-33
jgi|Aurli1|114835|fgenesh1_pm.3_#_188	5.854803	0.3640426	0.76810678	0.3565251	0.4680223
jgi|Aurli1|114839|fgenesh1_pm.3_#_192	3304.443	0.555623	0.22407588	0.006527262	0.01672125
jgi|Aurli1|114848|fgenesh1_pm.3_#_201	1134.591	0.1709603	0.23192992	0.4178879	0.5278322
jgi|Aurli1|11485|gm1.11485_g	8.633436	-3.198872	0.89640867	2.631903e-05	0.0001245012
jgi|Aurli1|11488|gm1.11488_g	59.92305	0.01360727	0.45490109	0.9658242	0.9782252
jgi|Aurli1|114881|fgenesh1_pm.3_#_234	631.9878	-0.763376	0.21403613	9.827322e-05	0.0004053941
jgi|Aurli1|114891|fgenesh1_pm.3_#_244	5337.278	0.2306814	0.20486984	0.225342	0.3258089
jgi|Aurli1|114895|fgenesh1_pm.3_#_248	2378.606	0.4702595	0.09788379	1.00328e-06	6.491552e-06
jgi|Aurli1|114903|fgenesh1_pm.3_#_256	291.5727	-0.37708	0.46701951	0.2496941	0.3536398
jgi|Aurli1|114910|fgenesh1_pm.3_#_263	5.51816	-0.8291991	0.5981301	0.03244075	0.06610283
jgi|Aurli1|114911|fgenesh1_pm.3_#_264	156.5747	-0.4856035	0.2126536	0.01312492	0.03052259
jgi|Aurli1|114917|fgenesh1_pm.3_#_270	37.7259	-0.08989609	0.31867207	0.7358527	0.8081682
jgi|Aurli1|11492|gm1.11492_g	69.32161	-1.904084	0.33507187	4.498751e-10	5.341591e-09
jgi|Aurli1|114923|fgenesh1_pm.3_#_276	192.9376	-0.0311568	0.16534153	0.8433703	0.8922866
jgi|Aurli1|114940|fgenesh1_pm.3_#_293	2.814669	-0.1285128	1.303003	0.7154876	0.7933289
jgi|Aurli1|114949|fgenesh1_pm.3_#_302	83.31029	-5.831885	0.65130259	7.280955e-21	3.72333e-19
jgi|Aurli1|114954|fgenesh1_pm.3_#_307	5443.761	0.2567288	0.21114494	0.1883152	0.2830645
jgi|Aurli1|114962|fgenesh1_pm.3_#_315	207.1437	0.2890098	0.37572263	0.3256703	0.4357747
jgi|Aurli1|11497|gm1.11497_g	17.4543	-3.890117	0.94622939	3.709976e-06	2.119374e-05
jgi|Aurli1|114974|fgenesh1_pm.3_#_327	954.9479	0.2650178	0.14177301	0.05273192	0.09939176
jgi|Aurli1|114975|fgenesh1_pm.3_#_328	182.4191	-0.3683682	0.21728158	0.06502937	0.1184749
jgi|Aurli1|114977|fgenesh1_pm.3_#_330	12.03409	-0.4315387	0.37836124	0.1452124	0.2296086
jgi|Aurli1|1150|gm1.1150_g	11.3293	-2.995655	0.73092611	4.286947e-06	2.416398e-05
jgi|Aurli1|11500|gm1.11500_g	6.567287	-3.612506	0.99145908	1.950486e-05	9.555898e-05
jgi|Aurli1|115001|fgenesh1_pm.3_#_354	70.93944	0.4019701	0.25197158	0.07391323	0.1318894
jgi|Aurli1|115010|fgenesh1_pm.4_#_6	39.95932	-1.70885	0.52764576	3.614637e-05	0.0001657547
jgi|Aurli1|115018|fgenesh1_pm.4_#_14	93.60467	-0.9519396	0.21918067	1.831371e-06	1.118124e-05
jgi|Aurli1|115020|fgenesh1_pm.4_#_16	1285.727	0.4028586	0.22652686	0.05113579	0.09691294
jgi|Aurli1|115025|fgenesh1_pm.4_#_21	439.883	0.705245	0.20122594	0.0001520812	0.0005991936
jgi|Aurli1|11504|gm1.11504_g	164.4469	-0.7658935	0.16237048	6.674052e-07	4.480588e-06
jgi|Aurli1|115042|fgenesh1_pm.4_#_38	248.6083	-1.456874	0.21678452	3.702134e-13	6.993968e-12
jgi|Aurli1|11505|gm1.11505_g	2.725938	-0.4638076	0.89103206	0.2781784	0.3851541
jgi|Aurli1|115052|fgenesh1_pm.4_#_48	1096.776	0.4404223	0.20779346	0.02188141	0.04713847
jgi|Aurli1|115065|fgenesh1_pm.4_#_61	113.3594	0.318251	0.13948601	0.01815284	0.04031247
jgi|Aurli1|115070|fgenesh1_pm.4_#_66	3893.575	0.7013005	0.58914157	0.06332853	0.1158315
jgi|Aurli1|115085|fgenesh1_pm.4_#_81	2044.933	-0.07298993	0.20021086	0.6958556	0.7780697
jgi|Aurli1|115089|fgenesh1_pm.4_#_85	111.795	-5.97393	0.70553772	3.68444e-19	1.56115e-17
jgi|Aurli1|11509|gm1.11509_g	165.1398	0.1042729	0.17013257	0.5192217	0.6230829
jgi|Aurli1|115090|fgenesh1_pm.4_#_86	41.11778	-0.8964041	0.27622405	0.0001887398	0.0007245694
jgi|Aurli1|115094|fgenesh1_pm.4_#_90	795.5737	0.3549283	0.17822613	0.03499201	0.0703636
jgi|Aurli1|115098|fgenesh1_pm.4_#_94	33.19112	-0.9797918	0.343135	0.0005027617	0.001731929
jgi|Aurli1|115103|fgenesh1_pm.4_#_99	1705.498	0.6135367	0.1533646	2.849836e-05	0.000133871
jgi|Aurli1|115104|fgenesh1_pm.4_#_100	930.9069	0.6320178	0.16546143	5.679652e-05	0.0002483173
jgi|Aurli1|115109|fgenesh1_pm.4_#_105	16021.16	1.638473	0.20343629	1.545692e-17	5.162751e-16
jgi|Aurli1|115110|fgenesh1_pm.4_#_106	19.84124	0.5728923	0.35283669	0.04436523	0.08620759
jgi|Aurli1|115123|fgenesh1_pm.4_#_119	600.4586	0.427617	0.20209921	0.0226891	0.04861013
jgi|Aurli1|115127|fgenesh1_pm.4_#_123	447.4475	-0.1457601	0.14725048	0.3039427	0.4129611
jgi|Aurli1|115134|fgenesh1_pm.4_#_130	45.47391	-0.2615546	0.24513533	0.235428	0.3369424
jgi|Aurli1|115161|fgenesh1_pm.4_#_157	1825.603	2.955867	0.31022702	5.824079e-22	3.454844e-20
jgi|Aurli1|115176|fgenesh1_pm.4_#_172	9.876302	-0.6480501	0.44166217	0.04643507	0.08954904
jgi|Aurli1|115185|fgenesh1_pm.4_#_181	1055.227	0.1452962	0.25352025	0.5211728	0.624868
jgi|Aurli1|1152|gm1.1152_g	1756.878	0.5953954	0.15445947	5.477309e-05	0.000240321
jgi|Aurli1|11520|gm1.11520_g	32.17388	-3.266965	0.40956219	4.753289e-16	1.295795e-14
jgi|Aurli1|115200|fgenesh1_pm.4_#_196	580.1074	0.1163777	0.20015325	0.5329264	0.6359568
jgi|Aurli1|115206|fgenesh1_pm.4_#_202	1.405376	-0.4956993	0.82405689	0.2357635	0.3373249
jgi|Aurli1|115214|fgenesh1_pm.4_#_210	153.2035	-0.1066625	0.18593689	0.542352	0.6442711
jgi|Aurli1|115215|fgenesh1_pm.4_#_211	1543.238	0.4170893	0.2416718	0.05527499	0.1033184
jgi|Aurli1|115218|fgenesh1_pm.4_#_214	1129.549	0.1425093	0.17543761	0.3913681	0.5024663
jgi|Aurli1|115220|fgenesh1_pm.4_#_216	8176.534	0.1592601	0.29347286	0.5277408	0.6310409
jgi|Aurli1|115221|fgenesh1_pm.4_#_217	1808.329	0.2170552	0.34063488	0.4346531	0.5446477
jgi|Aurli1|115224|fgenesh1_pm.4_#_220	62.73504	-0.2549429	0.20784519	0.1855312	0.2796734
jgi|Aurli1|115232|fgenesh1_pm.4_#_228	222.5368	-1.13034	0.17902596	1.588262e-11	2.374388e-10
jgi|Aurli1|115261|fgenesh1_pm.4_#_257	985.9186	-0.01189015	0.18795345	0.9463715	0.9650405
jgi|Aurli1|115281|fgenesh1_pm.4_#_277	1.756159	-1.557305	1.21040147	0.01531145	0.03479448
jgi|Aurli1|115297|fgenesh1_pm.4_#_293	343.6041	-0.1124397	0.23029284	0.5921626	0.6894152
jgi|Aurli1|1153|gm1.1153_g	325.7664	-0.06689326	0.14302673	0.6279801	0.7213186
jgi|Aurli1|115321|fgenesh1_pm.5_#_19	2927.775	0.3147149	0.2642975	0.1777824	0.2700516
jgi|Aurli1|115330|fgenesh1_pm.5_#_28	23.09603	0.4652203	0.35035646	0.1005879	0.1690907
jgi|Aurli1|115345|fgenesh1_pm.5_#_43	2.630583	-0.147997	0.74292463	0.6940037	0.776819
jgi|Aurli1|115355|fgenesh1_pm.5_#_53	178.2659	0.7241376	0.13983215	7.291138e-08	5.851059e-07
jgi|Aurli1|115356|fgenesh1_pm.5_#_54	2372.423	0.3060366	0.3081126	0.2404053	0.3426111
jgi|Aurli1|115357|fgenesh1_pm.5_#_55	142.5788	-0.7082886	0.21241064	0.0002791996	0.001026917
jgi|Aurli1|115358|fgenesh1_pm.5_#_56	2052.596	0.3994594	0.25089607	0.07477044	0.1330508
jgi|Aurli1|115364|fgenesh1_pm.5_#_62	59.31425	-0.4005836	0.39076106	0.1836179	0.277372
jgi|Aurli1|115370|fgenesh1_pm.5_#_68	1263.836	0.741916	0.20555909	9.03283e-05	0.0003755449
jgi|Aurli1|115382|fgenesh1_pm.5_#_80	57.14202	-1.834945	0.48663408	4.809322e-06	2.679273e-05
jgi|Aurli1|115416|fgenesh1_pm.5_#_114	1125.27	0.7583374	0.14897376	1.031286e-07	8.057943e-07
jgi|Aurli1|115426|fgenesh1_pm.5_#_124	93.51102	-0.05047476	0.29724921	0.8427714	0.8918438
jgi|Aurli1|11543|gm1.11543_g	18.06778	-5.48542	1.06005035	5.062665e-09	5.008627e-08
jgi|Aurli1|115433|fgenesh1_pm.5_#_131	1023.495	0.02828628	0.12794196	0.8200882	0.8747687
jgi|Aurli1|115437|fgenesh1_pm.5_#_135	21.96568	0.4973548	0.28711395	0.04480185	0.08689661
jgi|Aurli1|115440|fgenesh1_pm.5_#_138	18.73038	1.293576	0.53415278	0.0008469444	0.002764734
jgi|Aurli1|115465|fgenesh1_pm.5_#_163	102.4966	-1.329985	0.37820253	1.654102e-05	8.253725e-05
jgi|Aurli1|115476|fgenesh1_pm.5_#_174	28.64817	-2.158864	0.60402302	1.437843e-05	7.265146e-05
jgi|Aurli1|115477|fgenesh1_pm.5_#_175	1545.469	-0.3215213	0.29079435	0.1992306	0.2962292
jgi|Aurli1|115490|fgenesh1_pm.5_#_188	0.9564396	-0.004998326	0.66827565	0.9888883	0.9939149
jgi|Aurli1|115495|fgenesh1_pm.5_#_193	27.44595	-0.4574719	0.45393812	0.1600379	0.2481266
jgi|Aurli1|11550|gm1.11550_g	71.55369	-2.832919	0.99278372	0.0001951318	0.0007467883
jgi|Aurli1|115509|fgenesh1_pm.5_#_207	3.505045	-2.686942	1.21782374	0.0009916042	0.003178191
jgi|Aurli1|115514|fgenesh1_pm.5_#_212	5283.91	0.4286163	0.18382763	0.01315186	0.03057564
jgi|Aurli1|115518|fgenesh1_pm.5_#_216	1380.312	0.01028643	0.14705484	0.9421111	0.9621588
jgi|Aurli1|11553|gm1.11553_g	1.157697	-0.1864206	0.78328859	0.6286222	0.7219443
jgi|Aurli1|115554|fgenesh1_pm.5_#_252	36.53142	-0.4209437	0.2804044	0.08425168	0.1464603
jgi|Aurli1|115560|fgenesh1_pm.5_#_258	25.09552	-4.629227	0.78188941	3.161805e-10	3.837116e-09
jgi|Aurli1|11558|gm1.11558_g	151.9504	-1.355597	0.24271364	6.291793e-10	7.255331e-09
jgi|Aurli1|115602|fgenesh1_pm.5_#_300	6.422088	-2.728486	0.84569144	6.745643e-05	0.0002882936
jgi|Aurli1|115604|fgenesh1_pm.5_#_302	4768.736	-2.259952	0.88445179	0.0004136087	0.00145731
jgi|Aurli1|115607|fgenesh1_pm.5_#_305	25.11967	-0.859086	0.2938129	0.0006350611	0.002135591
jgi|Aurli1|115614|fgenesh1_pm.5_#_312	56.64849	-2.588639	0.57654559	6.790711e-07	4.544505e-06
jgi|Aurli1|115638|fgenesh1_pm.6_#_10	837.1982	0.7684844	0.17823533	4.431694e-06	2.486645e-05
jgi|Aurli1|115645|fgenesh1_pm.6_#_17	8.333959	-0.4994634	0.5196042	0.1503724	0.236328
jgi|Aurli1|115648|fgenesh1_pm.6_#_20	24.04834	-0.262755	0.35107169	0.3530885	0.4645406
jgi|Aurli1|115649|fgenesh1_pm.6_#_21	9.850512	-0.334072	0.42975234	0.2886497	0.396322
jgi|Aurli1|11565|gm1.11565_g	209.8786	1.561564	0.28150396	6.081759e-10	7.043747e-09
jgi|Aurli1|115655|fgenesh1_pm.6_#_27	2432.837	0.006187787	0.15558633	0.9669186	0.9791154
jgi|Aurli1|115664|fgenesh1_pm.6_#_36	1262.773	0.1581415	0.11927664	0.1740997	0.2657094
jgi|Aurli1|115677|fgenesh1_pm.6_#_49	236.1009	0.2768558	0.19918857	0.135912	0.2173829
