gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
jgi|Aurli1|137420|estExt_fgenesh1_kg.C_30282	395.2856	0.001266184	0.032816567	0.3950914	0.9996259
jgi|Aurli1|137422|estExt_fgenesh1_kg.C_30284	4.247728	0.003393024	0.075270796	0.4034014	0.9996259
jgi|Aurli1|137424|estExt_fgenesh1_kg.C_30286	1456.675	0.00048514	0.00732654	0.1678909	0.9996259
jgi|Aurli1|137427|estExt_fgenesh1_kg.C_30289	10.39416	-4.172655e-05	0.014152862	0.947391	0.9996259
jgi|Aurli1|137431|estExt_fgenesh1_kg.C_30293	114.4788	-0.0005876801	0.012259312	0.1953873	0.9996259
jgi|Aurli1|137433|estExt_fgenesh1_kg.C_30295	1135.912	5.666509e-05	0.007370354	0.8517519	0.9996259
jgi|Aurli1|137436|estExt_fgenesh1_kg.C_30299	4044.952	-0.0001605365	0.007722358	0.6050981	0.9996259
jgi|Aurli1|137439|estExt_fgenesh1_kg.C_30302	10524.54	-0.000850459	0.015961404	0.1460736	0.9996259
jgi|Aurli1|137446|estExt_fgenesh1_kg.C_30310	7879.822	-0.0001886406	0.00636475	0.4995611	0.9996259
jgi|Aurli1|137449|estExt_fgenesh1_kg.C_30313	3.739684	-0.0002713549	0.031718104	0.8726445	0.9996259
jgi|Aurli1|137451|estExt_fgenesh1_kg.C_30315	3798.101	-0.0001422605	0.006379373	0.6041622	0.9996259
jgi|Aurli1|137452|estExt_fgenesh1_kg.C_30316	1741.302	6.163138e-05	0.006454957	0.8214953	0.9996259
jgi|Aurli1|137453|estExt_fgenesh1_kg.C_30317	1541.276	-0.0002932371	0.008692664	0.3860178	0.9996259
jgi|Aurli1|137460|estExt_fgenesh1_kg.C_30325	1506.706	0.0001117661	0.005971298	0.6739644	0.9996259
jgi|Aurli1|137461|estExt_fgenesh1_kg.C_30326	226.9672	-0.0001494998	0.006080176	0.5812294	0.9996259
jgi|Aurli1|137462|estExt_fgenesh1_kg.C_30327	2856.978	-0.0001341297	0.005389324	0.6200775	0.9996259
jgi|Aurli1|137463|estExt_fgenesh1_kg.C_30328	1857.292	0.0002166918	0.00501348	0.4873334	0.9996259
jgi|Aurli1|137464|estExt_fgenesh1_kg.C_30329	684.6051	9.001185e-05	0.004954599	0.7515177	0.9996259
jgi|Aurli1|137466|estExt_fgenesh1_kg.C_30331	3223.427	-0.0003832492	0.010426799	0.3281937	0.9996259
jgi|Aurli1|137469|estExt_fgenesh1_kg.C_30334	5280.845	-0.0009680574	0.019062272	0.1684488	0.9996259
jgi|Aurli1|137471|estExt_fgenesh1_kg.C_30336	183.4716	-0.0002131218	0.006793411	0.4602905	0.9996259
jgi|Aurli1|137474|estExt_fgenesh1_kg.C_30339	2754.391	-0.0002911554	0.007766507	0.3562426	0.9996259
jgi|Aurli1|137475|estExt_fgenesh1_kg.C_30340	346.6218	0.0005510834	0.017212026	0.4206589	0.9996259
jgi|Aurli1|137485|estExt_fgenesh1_kg.C_30350	75.95726	-0.0007389349	0.023679378	0.4749151	0.9996259
jgi|Aurli1|137489|estExt_fgenesh1_kg.C_30354	580.8782	0.00978144	0.052757835	0.004264626	0.3655745
jgi|Aurli1|137494|estExt_fgenesh1_kg.C_30359	62068.88	-0.0007239128	0.019390676	0.3406426	0.9996259
jgi|Aurli1|137500|estExt_fgenesh1_kg.C_40005	3894.819	3.290495e-05	0.00685887	0.9083062	0.9996259
jgi|Aurli1|137504|estExt_fgenesh1_kg.C_40009	1323.437	0.0006996633	0.007745649	0.08983406	0.9996259
jgi|Aurli1|137508|estExt_fgenesh1_kg.C_40013	570.4679	-9.286279e-05	0.006652837	0.7390192	0.9996259
jgi|Aurli1|137509|estExt_fgenesh1_kg.C_40014	809.0397	-5.28469e-07	0.006387995	0.9984453	0.9999277
jgi|Aurli1|137511|estExt_fgenesh1_kg.C_40016	2680.558	0.0005794234	0.011431191	0.178866	0.9996259
jgi|Aurli1|137513|estExt_fgenesh1_kg.C_40018	20.30684	6.47189e-06	0.014115008	0.99182	0.9999277
jgi|Aurli1|137514|estExt_fgenesh1_kg.C_40019	191.6268	-3.469324e-05	0.006369951	0.8980402	0.9996259
jgi|Aurli1|137515|estExt_fgenesh1_kg.C_40021	385.3109	2.476962e-05	0.005714484	0.9233777	0.9996259
jgi|Aurli1|137516|estExt_fgenesh1_kg.C_40022	53.35854	-6.948872e-05	0.010336476	0.8723163	0.9996259
jgi|Aurli1|137518|estExt_fgenesh1_kg.C_40024	808.9349	0.0002424034	0.014021362	0.6834073	0.9996259
jgi|Aurli1|137523|estExt_fgenesh1_kg.C_40029	5265.938	0.0001531705	0.00539957	0.5766571	0.9996259
jgi|Aurli1|137525|estExt_fgenesh1_kg.C_40031	2181.565	8.148986e-05	0.005130498	0.7626616	0.9996259
jgi|Aurli1|137526|estExt_fgenesh1_kg.C_40032	746.7602	0.0002637271	0.008567738	0.4303473	0.9996259
jgi|Aurli1|137532|estExt_fgenesh1_kg.C_40038	8390.997	4.452563e-05	0.007101733	0.8795607	0.9996259
jgi|Aurli1|137534|estExt_fgenesh1_kg.C_40040	2054.576	7.826279e-05	0.008468789	0.8210151	0.9996259
jgi|Aurli1|137535|estExt_fgenesh1_kg.C_40041	368.9995	-3.016829e-05	0.006362698	0.9112113	0.9996259
jgi|Aurli1|137536|estExt_fgenesh1_kg.C_40042	1764.9	-0.0008703604	0.013848256	0.100203	0.9996259
jgi|Aurli1|137540|estExt_fgenesh1_kg.C_40046	744.0344	-0.001078843	0.017068554	0.0926213	0.9996259
jgi|Aurli1|137541|estExt_fgenesh1_kg.C_40047	1787.019	-0.0007069243	0.012865511	0.1424946	0.9996259
jgi|Aurli1|137542|estExt_fgenesh1_kg.C_40048	5156.573	-0.0001671506	0.005526716	0.5432681	0.9996259
jgi|Aurli1|137543|estExt_fgenesh1_kg.C_40049	51.36209	0.000118618	0.005989302	0.6562911	0.9996259
jgi|Aurli1|137547|estExt_fgenesh1_kg.C_40053	39.26998	-0.0008187151	0.038811688	0.693264	0.9996259
jgi|Aurli1|137549|estExt_fgenesh1_kg.C_40055	103.9671	2.247705e-05	0.005384287	0.9303585	0.9996259
jgi|Aurli1|137550|estExt_fgenesh1_kg.C_40056	254.1538	4.444217e-05	0.004945164	0.8732464	0.9996259
jgi|Aurli1|137551|estExt_fgenesh1_kg.C_40057	287.5591	-5.615912e-05	0.007380911	0.8532571	0.9996259
jgi|Aurli1|137555|estExt_fgenesh1_kg.C_40061	3125.088	-0.0003441188	0.014889722	0.5759128	0.9996259
jgi|Aurli1|137556|estExt_fgenesh1_kg.C_40062	1029.8	-0.03792545	0.131019107	0.002225309	0.2324037
jgi|Aurli1|137557|estExt_fgenesh1_kg.C_40063	132.4359	-0.0005508454	0.015445359	0.3471377	0.9996259
jgi|Aurli1|137561|estExt_fgenesh1_kg.C_40067	802.1074	-0.0004614235	0.010728479	0.2514627	0.9996259
jgi|Aurli1|137563|estExt_fgenesh1_kg.C_40069	52.37115	4.628305e-05	0.006933041	0.8723153	0.9996259
jgi|Aurli1|137564|estExt_fgenesh1_kg.C_40070	181.655	-0.000221765	0.014288856	0.7180954	0.9996259
jgi|Aurli1|137565|estExt_fgenesh1_kg.C_40071	255.6074	0.0002286446	0.01088428	0.5974563	0.9996259
jgi|Aurli1|137567|estExt_fgenesh1_kg.C_40073	767.0859	-0.0004819625	0.010007384	0.2117881	0.9996259
jgi|Aurli1|137569|estExt_fgenesh1_kg.C_40075	962.3004	8.770524e-05	0.004839915	0.7693683	0.9996259
jgi|Aurli1|137570|estExt_fgenesh1_kg.C_40076	1740.6	0.0001863417	0.005310963	0.513443	0.9996259
jgi|Aurli1|137595|estExt_fgenesh1_kg.C_40102	1367.376	-3.359605e-05	0.005000617	0.9018844	0.9996259
jgi|Aurli1|137598|estExt_fgenesh1_kg.C_40105	3302.81	-4.712313e-05	0.006563078	0.8645389	0.9996259
jgi|Aurli1|137600|estExt_fgenesh1_kg.C_40107	692.7709	-0.0002106224	0.00801283	0.5079199	0.9996259
jgi|Aurli1|137601|estExt_fgenesh1_kg.C_40108	359.7835	-0.0002756835	0.006310429	0.3514542	0.9996259
jgi|Aurli1|137603|estExt_fgenesh1_kg.C_40110	7362.702	-0.0005980349	0.018729949	0.4317392	0.9996259
jgi|Aurli1|137611|estExt_fgenesh1_kg.C_40118	8253.753	0.0001560522	0.005430967	0.5694073	0.9996259
jgi|Aurli1|137613|estExt_fgenesh1_kg.C_40120	10470.11	-0.0006697021	0.015364353	0.2346695	0.9996259
jgi|Aurli1|137616|estExt_fgenesh1_kg.C_40123	3027.15	-0.0001815944	0.010666411	0.6742182	0.9996259
jgi|Aurli1|137619|estExt_fgenesh1_kg.C_40126	151.9401	9.649559e-05	0.010152162	0.8185683	0.9996259
jgi|Aurli1|137620|estExt_fgenesh1_kg.C_40127	121.4714	0.0008409056	0.019241858	0.2452152	0.9996259
jgi|Aurli1|137623|estExt_fgenesh1_kg.C_40130	307.4442	-0.0005651918	0.008260088	0.1345361	0.9996259
jgi|Aurli1|137626|estExt_fgenesh1_kg.C_40133	598.7306	0.0006210745	0.009987617	0.1298656	0.9996259
jgi|Aurli1|137627|estExt_fgenesh1_kg.C_40134	105.6662	0.0002494884	0.018314911	0.7673558	0.9996259
jgi|Aurli1|137631|estExt_fgenesh1_kg.C_40138	45.71681	-0.0001088626	0.006918624	0.7038148	0.9996259
jgi|Aurli1|137636|estExt_fgenesh1_kg.C_40143	1062.847	0.0005128933	0.00908314	0.1707299	0.9996259
jgi|Aurli1|137637|estExt_fgenesh1_kg.C_40144	242.8429	-0.000465231	0.014343493	0.3972716	0.9996259
jgi|Aurli1|137639|estExt_fgenesh1_kg.C_40146	364.8706	-0.009310226	0.083850664	0.03689071	0.9996259
jgi|Aurli1|137641|estExt_fgenesh1_kg.C_40148	169.8689	0.00144639	0.028423735	0.2001412	0.9996259
jgi|Aurli1|137646|estExt_fgenesh1_kg.C_40153	470.3009	-0.0001660305	0.006396334	0.5488528	0.9996259
jgi|Aurli1|137650|estExt_fgenesh1_kg.C_40157	446.4271	-6.192489e-05	0.00628662	0.8178315	0.9996259
jgi|Aurli1|137652|estExt_fgenesh1_kg.C_40159	1017.024	1.96658e-05	0.005608635	0.9389128	0.9996259
jgi|Aurli1|137653|estExt_fgenesh1_kg.C_40160	72.45514	8.958233e-05	0.011291197	0.8512253	0.9996259
jgi|Aurli1|137655|estExt_fgenesh1_kg.C_40162	345.3282	0.0003297297	0.013530704	0.544057	0.9996259
jgi|Aurli1|137664|estExt_fgenesh1_kg.C_40171	285.5421	-0.0001839625	0.008821281	0.598178	0.9996259
jgi|Aurli1|137668|estExt_fgenesh1_kg.C_40175	5878.314	8.618271e-05	0.007197887	0.7708495	0.9996259
jgi|Aurli1|137669|estExt_fgenesh1_kg.C_40176	283.9294	-1.05731e-05	0.005044489	0.96855	0.9996385
jgi|Aurli1|137670|estExt_fgenesh1_kg.C_40177	3689.371	0.0002040858	0.007113973	0.487415	0.9996259
jgi|Aurli1|137675|estExt_fgenesh1_kg.C_40182	1904.434	-0.0001075851	0.005252386	0.6894501	0.9996259
jgi|Aurli1|137679|estExt_fgenesh1_kg.C_40186	424.5632	-6.703054e-05	0.007147628	0.8201426	0.9996259
jgi|Aurli1|137683|estExt_fgenesh1_kg.C_40190	656.1338	0.0003573594	0.010381519	0.3613713	0.9996259
jgi|Aurli1|137686|estExt_fgenesh1_kg.C_40194	5.591932	0.0002904964	0.024945926	0.8162281	0.9996259
jgi|Aurli1|137688|estExt_fgenesh1_kg.C_40196	1539.247	-8.241037e-05	0.005342968	0.7538632	0.9996259
jgi|Aurli1|137690|estExt_fgenesh1_kg.C_40198	17.29757	-0.001551966	0.035628861	0.3300198	0.9996259
jgi|Aurli1|137694|estExt_fgenesh1_kg.C_40202	2518.935	-0.0004490906	0.011138273	0.278717	0.9996259
jgi|Aurli1|137695|estExt_fgenesh1_kg.C_40203	194.2673	-0.000927004	0.01413448	0.08923882	0.9996259
jgi|Aurli1|137697|estExt_fgenesh1_kg.C_40205	898.3376	-0.000548696	0.009857094	0.1632953	0.9996259
jgi|Aurli1|137698|estExt_fgenesh1_kg.C_40206	1727.46	-0.0001323163	0.005288106	0.6278276	0.9996259
jgi|Aurli1|137699|estExt_fgenesh1_kg.C_40207	76.95532	0.0003688694	0.007859569	0.2621379	0.9996259
jgi|Aurli1|1377|gm1.1377_g	230.2136	-7.554426e-05	0.009476216	0.846807	0.9996259
jgi|Aurli1|137700|estExt_fgenesh1_kg.C_40208	363.2245	-9.600699e-05	0.005078272	0.7272953	0.9996259
jgi|Aurli1|137701|estExt_fgenesh1_kg.C_40209	89.28911	0.0006875095	0.01268513	0.1478588	0.9996259
jgi|Aurli1|137703|estExt_fgenesh1_kg.C_40211	946.9472	0.0003024157	0.006607936	0.3181361	0.9996259
jgi|Aurli1|137704|estExt_fgenesh1_kg.C_40212	295.257	-8.215374e-05	0.005337251	0.7546793	0.9996259
jgi|Aurli1|137705|estExt_fgenesh1_kg.C_40213	977.2977	-3.565093e-05	0.005245346	0.8911087	0.9996259
jgi|Aurli1|137706|estExt_fgenesh1_kg.C_40214	245.2917	-0.0002806731	0.010316121	0.4799609	0.9996259
jgi|Aurli1|137707|estExt_fgenesh1_kg.C_40215	1253.963	3.734286e-05	0.013240478	0.9489487	0.9996385
jgi|Aurli1|137708|estExt_fgenesh1_kg.C_40216	2535.959	-8.702008e-05	0.006665656	0.7551885	0.9996259
jgi|Aurli1|137709|estExt_fgenesh1_kg.C_40217	15.22734	0.0008479198	0.020701405	0.2906723	0.9996259
jgi|Aurli1|137711|estExt_fgenesh1_kg.C_40219	804.4747	-0.0002144978	0.004949174	0.4999611	0.9996259
jgi|Aurli1|137720|estExt_fgenesh1_kg.C_40228	109.8655	-0.001803523	0.033595545	0.1915856	0.9996259
jgi|Aurli1|137721|estExt_fgenesh1_kg.C_40229	1.866693	-0.003048074	0.058508733	0.2912829	0.9996259
jgi|Aurli1|137722|estExt_fgenesh1_kg.C_40230	36.65947	2.31554	0.283025136	5.269303e-17	5.209584e-14
jgi|Aurli1|137730|estExt_fgenesh1_kg.C_40238	1457.018	-0.0003717531	0.006406759	0.246357	0.9996259
jgi|Aurli1|137731|estExt_fgenesh1_kg.C_40239	1335.349	0.0001473307	0.006433822	0.5931999	0.9996259
jgi|Aurli1|137732|estExt_fgenesh1_kg.C_40240	21.6691	-0.0001307609	0.010840685	0.7711339	0.9996259
jgi|Aurli1|137735|estExt_fgenesh1_kg.C_40243	323.3672	0.0008995022	0.024447152	0.3803953	0.9996259
jgi|Aurli1|137738|estExt_fgenesh1_kg.C_40246	312.298	-0.000206569	0.007189772	0.4848871	0.9996259
jgi|Aurli1|137752|estExt_fgenesh1_kg.C_40260	2459.651	1.457221e-05	0.006226908	0.9564646	0.9996385
jgi|Aurli1|137754|estExt_fgenesh1_kg.C_40262	142.3424	-0.0002676861	0.006029371	0.3632395	0.9996259
jgi|Aurli1|137755|estExt_fgenesh1_kg.C_40263	610.8797	0.0005604179	0.00810061	0.1354514	0.9996259
jgi|Aurli1|137756|estExt_fgenesh1_kg.C_40264	1038.528	0.000127046	0.005443275	0.6356487	0.9996259
jgi|Aurli1|137758|estExt_fgenesh1_kg.C_40266	277.1313	-0.001780677	0.025958591	0.07743301	0.9996259
jgi|Aurli1|137759|estExt_fgenesh1_kg.C_40267	5477.754	-0.0003885115	0.009645887	0.2915628	0.9996259
jgi|Aurli1|137765|estExt_fgenesh1_kg.C_40273	1009.743	0.0001651357	0.006687784	0.5582321	0.9996259
jgi|Aurli1|137766|estExt_fgenesh1_kg.C_40274	429.412	0.0003223932	0.010276834	0.4089529	0.9996259
jgi|Aurli1|137768|estExt_fgenesh1_kg.C_40276	2245.251	-0.0002106263	0.006036614	0.4537727	0.9996259
jgi|Aurli1|137770|estExt_fgenesh1_kg.C_40278	532.4746	-0.001885005	0.02078203	0.03178298	0.9866381
jgi|Aurli1|137772|estExt_fgenesh1_kg.C_40280	188.4535	-0.0004903744	0.017987905	0.5145816	0.9996259
jgi|Aurli1|137777|estExt_fgenesh1_kg.C_40286	244.4383	-1.174967e-05	0.005493144	0.9634287	0.9996385
jgi|Aurli1|137778|estExt_fgenesh1_kg.C_40287	225.8664	0.0003867349	0.008409554	0.2562768	0.9996259
jgi|Aurli1|137784|estExt_fgenesh1_kg.C_40293	3534.863	-0.0001659119	0.009525655	0.6636304	0.9996259
jgi|Aurli1|137785|estExt_fgenesh1_kg.C_40294	130.0939	0.0004337023	0.010920415	0.2872353	0.9996259
jgi|Aurli1|137786|estExt_fgenesh1_kg.C_40295	3851.113	-0.001010826	0.016981145	0.1089984	0.9996259
jgi|Aurli1|137787|estExt_fgenesh1_kg.C_40296	933.2156	-7.060008e-05	0.005802922	0.7863779	0.9996259
jgi|Aurli1|137792|estExt_fgenesh1_kg.C_40301	8.824838	-0.000473889	0.019500489	0.5788397	0.9996259
jgi|Aurli1|137794|estExt_fgenesh1_kg.C_40303	580.4314	-8.907753e-05	0.00812508	0.7876769	0.9996259
jgi|Aurli1|137795|estExt_fgenesh1_kg.C_40304	3536.248	-0.0003955781	0.013209822	0.4369554	0.9996259
jgi|Aurli1|137798|estExt_fgenesh1_kg.C_40308	834.5546	0.0002019073	0.009731119	0.5997932	0.9996259
jgi|Aurli1|137802|estExt_fgenesh1_kg.C_40312	1021.325	0.0006453276	0.021466015	0.4830318	0.9996259
jgi|Aurli1|137803|estExt_fgenesh1_kg.C_40314	1408.433	-0.0002698839	0.005926261	0.3613604	0.9996259
jgi|Aurli1|137806|estExt_fgenesh1_kg.C_40317	239.5254	0.0001368933	0.005002296	0.6369998	0.9996259
jgi|Aurli1|137810|estExt_fgenesh1_kg.C_50006	1370.769	-0.0001375015	0.006987845	0.6333854	0.9996259
jgi|Aurli1|137811|estExt_fgenesh1_kg.C_50007	412.2091	-0.000764058	0.012245046	0.1093279	0.9996259
jgi|Aurli1|137812|estExt_fgenesh1_kg.C_50008	5355.709	-0.0001008968	0.005895759	0.7021424	0.9996259
jgi|Aurli1|137813|estExt_fgenesh1_kg.C_50009	394.1318	0.0001155621	0.004974296	0.687833	0.9996259
jgi|Aurli1|137815|estExt_fgenesh1_kg.C_50011	40.76687	0.0001375404	0.012589828	0.7983177	0.9996259
jgi|Aurli1|137818|estExt_fgenesh1_kg.C_50014	3188.688	-0.0002226387	0.006777339	0.4420449	0.9996259
jgi|Aurli1|137824|estExt_fgenesh1_kg.C_50020	352.8366	-8.883841e-05	0.008033832	0.7859159	0.9996259
jgi|Aurli1|137827|estExt_fgenesh1_kg.C_50023	238.6865	-0.0002521886	0.006712819	0.3900727	0.9996259
jgi|Aurli1|137830|estExt_fgenesh1_kg.C_50026	1314.643	3.607792e-05	0.004953507	0.8963556	0.9996259
jgi|Aurli1|137835|estExt_fgenesh1_kg.C_50031	591.9553	-3.733069e-05	0.005282803	0.885654	0.9996259
jgi|Aurli1|137837|estExt_fgenesh1_kg.C_50033	2338.714	-0.0001251614	0.00612664	0.6415966	0.9996259
jgi|Aurli1|137839|estExt_fgenesh1_kg.C_50035	1875.725	0.000372685	0.00897585	0.2874045	0.9996259
jgi|Aurli1|137840|estExt_fgenesh1_kg.C_50036	14138.37	-0.000635613	0.012575556	0.173143	0.9996259
jgi|Aurli1|137841|estExt_fgenesh1_kg.C_50037	537.0461	-0.0005451553	0.009478242	0.158693	0.9996259
jgi|Aurli1|137844|estExt_fgenesh1_kg.C_50040	3.200611	-0.0002867657	0.028184949	0.8442793	0.9996259
jgi|Aurli1|137849|estExt_fgenesh1_kg.C_50045	1555.065	-0.0001361704	0.005220988	0.6220794	0.9996259
jgi|Aurli1|137850|estExt_fgenesh1_kg.C_50046	213.2586	0.0003923372	0.012054786	0.3882371	0.9996259
jgi|Aurli1|137851|estExt_fgenesh1_kg.C_50047	3.537049	-2.664879e-05	0.023538285	0.9820734	0.9999277
jgi|Aurli1|137852|estExt_fgenesh1_kg.C_50048	10.62536	0.000177387	0.012872759	0.7453381	0.9996259
jgi|Aurli1|137853|estExt_fgenesh1_kg.C_50049	821.8282	0.0001192247	0.005031578	0.6739942	0.9996259
jgi|Aurli1|137855|estExt_fgenesh1_kg.C_50051	313.9969	-1.353486	0.201292899	1.036027e-11	6.680121e-09
jgi|Aurli1|137856|estExt_fgenesh1_kg.C_50052	3155.691	0.0001504705	0.005041545	0.6041856	0.9996259
jgi|Aurli1|137857|estExt_fgenesh1_kg.C_50053	3346.655	-0.000151704	0.00576907	0.5741291	0.9996259
jgi|Aurli1|137858|estExt_fgenesh1_kg.C_50054	1724.35	9.51341e-05	0.00504503	0.7316406	0.9996259
jgi|Aurli1|137860|estExt_fgenesh1_kg.C_50056	547.6544	-0.0004029223	0.008137073	0.2349308	0.9996259
jgi|Aurli1|137871|estExt_fgenesh1_kg.C_50067	301.0489	0.0003342214	0.007102313	0.2860855	0.9996259
jgi|Aurli1|137872|estExt_fgenesh1_kg.C_50068	2054.668	-0.0004217627	0.007662322	0.2118204	0.9996259
jgi|Aurli1|137873|estExt_fgenesh1_kg.C_50069	696.2381	4.81923e-05	0.005129496	0.8560572	0.9996259
jgi|Aurli1|137875|estExt_fgenesh1_kg.C_50071	10554.5	8.550046e-06	0.00498518	0.9749804	0.9999277
jgi|Aurli1|137878|estExt_fgenesh1_kg.C_50074	258.9786	9.10167e-05	0.005513912	0.7280231	0.9996259
jgi|Aurli1|137879|estExt_fgenesh1_kg.C_50075	35.19016	-0.0001258253	0.009536749	0.7456871	0.9996259
jgi|Aurli1|137886|estExt_fgenesh1_kg.C_50082	678.3152	0.000502389	0.01830249	0.5129219	0.9996259
jgi|Aurli1|137889|estExt_fgenesh1_kg.C_50085	103.3949	-0.2971122	0.435398511	0.0005196568	0.07270293
jgi|Aurli1|137893|estExt_fgenesh1_kg.C_50089	2560.586	7.455894e-05	0.006434595	0.7845642	0.9996259
jgi|Aurli1|137894|estExt_fgenesh1_kg.C_50090	182.799	-9.092034e-05	0.007224801	0.7592229	0.9996259
jgi|Aurli1|137897|estExt_fgenesh1_kg.C_50093	4946.967	0.0003617394	0.010408262	0.3563755	0.9996259
jgi|Aurli1|137900|estExt_fgenesh1_kg.C_50096	179.0696	-0.001004385	0.018396513	0.13794	0.9996259
jgi|Aurli1|137901|estExt_fgenesh1_kg.C_50097	190.6303	-0.0006111169	0.012868051	0.196771	0.9996259
jgi|Aurli1|137906|estExt_fgenesh1_kg.C_50102	964.4334	-0.001151423	0.02012922	0.1232178	0.9996259
jgi|Aurli1|137908|estExt_fgenesh1_kg.C_50104	2479.758	-0.0005733054	0.01185952	0.194137	0.9996259
jgi|Aurli1|137909|estExt_fgenesh1_kg.C_50105	2920.858	-0.0001302588	0.005633569	0.6253005	0.9996259
jgi|Aurli1|137910|estExt_fgenesh1_kg.C_50106	58.50094	0.0004486008	0.020336726	0.6242205	0.9996259
jgi|Aurli1|137912|estExt_fgenesh1_kg.C_50108	1359.344	-5.534859e-06	0.005861978	0.9829654	0.9999277
jgi|Aurli1|137913|estExt_fgenesh1_kg.C_50109	6212.028	-0.0001208038	0.007464778	0.6907021	0.9996259
jgi|Aurli1|137914|estExt_fgenesh1_kg.C_50110	1332.926	-7.08271e-05	0.006012251	0.7880178	0.9996259
jgi|Aurli1|137918|estExt_fgenesh1_kg.C_50114	151.4151	3.531546e-05	0.006951338	0.902672	0.9996259
jgi|Aurli1|137922|estExt_fgenesh1_kg.C_50118	2294.216	-2.169379e-05	0.007320432	0.9427911	0.9996259
jgi|Aurli1|137923|estExt_fgenesh1_kg.C_50119	747.4552	-0.00124441	0.020193478	0.09964859	0.9996259
jgi|Aurli1|137928|estExt_fgenesh1_kg.C_50124	129.5411	0.0002029339	0.01553009	0.7682911	0.9996259
jgi|Aurli1|137929|estExt_fgenesh1_kg.C_50125	1345.284	-0.0001406644	0.005223152	0.611832	0.9996259
jgi|Aurli1|137934|estExt_fgenesh1_kg.C_50130	584.2148	0.0001816498	0.010814292	0.6791665	0.9996259
jgi|Aurli1|137935|estExt_fgenesh1_kg.C_50131	728.1587	3.014966e-05	0.005951632	0.9080549	0.9996259
jgi|Aurli1|137939|estExt_fgenesh1_kg.C_50135	2703.779	-3.833868e-05	0.008406023	0.9117054	0.9996259
jgi|Aurli1|137941|estExt_fgenesh1_kg.C_50137	840.7993	-7.301551e-05	0.004627302	0.8431726	0.9996259
jgi|Aurli1|137945|estExt_fgenesh1_kg.C_50141	59.69288	-0.0003960835	0.013386893	0.4442753	0.9996259
jgi|Aurli1|137949|estExt_fgenesh1_kg.C_50145	714.3407	-0.0001196186	0.006842843	0.6737694	0.9996259
jgi|Aurli1|137950|estExt_fgenesh1_kg.C_50146	2924.162	-0.002149358	0.028969803	0.06334592	0.9996259
jgi|Aurli1|137955|estExt_fgenesh1_kg.C_50151	5480.1	0.00106429	0.024106348	0.2628298	0.9996259
jgi|Aurli1|137957|estExt_fgenesh1_kg.C_50153	5432.728	0.000250963	0.008081332	0.4331723	0.9996259
jgi|Aurli1|137960|estExt_fgenesh1_kg.C_50156	3312.471	-0.0002838503	0.009956165	0.4576189	0.9996259
jgi|Aurli1|137963|estExt_fgenesh1_kg.C_50159	366.6464	0.0004680138	0.009642888	0.2136377	0.9996259
jgi|Aurli1|137964|estExt_fgenesh1_kg.C_50160	50.00401	0.0002581076	0.01092741	0.5472913	0.9996259
jgi|Aurli1|137966|estExt_fgenesh1_kg.C_50162	86.31135	-0.0006549702	0.011999492	0.14933	0.9996259
jgi|Aurli1|137968|estExt_fgenesh1_kg.C_50164	796.6747	6.433131e-05	0.009629654	0.8719522	0.9996259
jgi|Aurli1|137969|estExt_fgenesh1_kg.C_50165	1282.27	0.0002183184	0.005502704	0.4486102	0.9996259
jgi|Aurli1|137974|estExt_fgenesh1_kg.C_50170	274.8575	0.0004995773	0.014182	0.3492539	0.9996259
jgi|Aurli1|137975|estExt_fgenesh1_kg.C_50171	362.7969	0.0002004947	0.006275562	0.4745226	0.9996259
jgi|Aurli1|137978|estExt_fgenesh1_kg.C_50174	6609.882	0.0001566679	0.007935694	0.6223021	0.9996259
jgi|Aurli1|137990|estExt_fgenesh1_kg.C_50186	1955.762	2.946103e-05	0.005791324	0.9092729	0.9996259
jgi|Aurli1|137992|estExt_fgenesh1_kg.C_50188	1020.118	0.0001455137	0.007966576	0.6492568	0.9996259
jgi|Aurli1|138002|estExt_fgenesh1_kg.C_50198	822.7789	-0.000249056	0.007403319	0.4123692	0.9996259
jgi|Aurli1|138004|estExt_fgenesh1_kg.C_50201	1.752528	-0.002023488	0.059765053	0.5364066	0.9996259
jgi|Aurli1|138005|estExt_fgenesh1_kg.C_50202	4.790117	-0.00033069	0.047917367	0.90439	0.9996259
jgi|Aurli1|138013|estExt_fgenesh1_kg.C_50210	1357.521	0.0004223794	0.009149727	0.2405743	0.9996259
jgi|Aurli1|138015|estExt_fgenesh1_kg.C_50212	28.85193	0.000594345	0.032220859	0.7221422	0.9996259
jgi|Aurli1|138016|estExt_fgenesh1_kg.C_50213	451.0033	-0.001152974	0.023387257	0.1964386	0.9996259
jgi|Aurli1|138019|estExt_fgenesh1_kg.C_50216	496.1588	1.905474e-06	0.008882148	0.9958629	0.9999277
jgi|Aurli1|138023|estExt_fgenesh1_kg.C_50220	78.5734	1.476428e-05	0.008622476	0.9669056	0.9996385
jgi|Aurli1|138026|estExt_fgenesh1_kg.C_50223	71.04289	0.0002124056	0.007897902	0.4995621	0.9996259
jgi|Aurli1|138027|estExt_fgenesh1_kg.C_50224	114.9864	-3.648442e-05	0.006928999	0.8991957	0.9996259
jgi|Aurli1|138029|estExt_fgenesh1_kg.C_50226	143.9475	3.647576e-05	0.008494809	0.9169144	0.9996259
