Sample	scaffold_1	scaffold_2	scaffold_3	scaffold_4	scaffold_5	scaffold_6	scaffold_7	scaffold_8	scaffold_9	scaffold_10	scaffold_11	scaffold_12	scaffold_13	scaffold_14	scaffold_15	scaffold_16	scaffold_17	scaffold_18	scaffold_19	scaffold_20	scaffold_21	scaffold_22	scaffold_23	scaffold_24	scaffold_25	scaffold_26	scaffold_27	scaffold_28	scaffold_29	scaffold_30	scaffold_31	scaffold_32	scaffold_33	scaffold_34	scaffold_35	scaffold_36	scaffold_37	scaffold_38	scaffold_39	scaffold_43	scaffold_45	scaffold_59	scaffold_93	scaffold_154	scaffold_155	scaffold_176
32G0R3D4	0.09308536591565837	0.05583824832390866	0.049385487309947185	0.03840845534664453	0.04007134244628416	0.04034933762723028	0.04454390855151871	0.039882299368258246	0.04322344909475392	0.046559444224295296	0.03304753329234134	0.02847122209703691	0.026373230525720874	0.03389689436239613	0.03251756305343072	0.023644965907636966	0.027830375065421013	0.033367294830800705	0.029190553163100767	0.03356041568929389	0.021415938126760153	0.014951949976966718	0.02531902718492067	0.009925811933753402	0.019910495719707422	0.01042626680928189	0.008481871635566324	0.007055478150299009	0.011048260726010152	0.009003050815287772	0.00573139988402863	0.005882207150400406	0.00599991554934305	0.01021558148513965	0.0028782951643666808	0.003274493020675724	0.0012123364898296272	0.0025745446513783673	0.010929175414182457	0.001464929393319473	0.0029491002615710817	0.0027603043217553085	0.003787128279418132	0.001552098570580837	0.0018294406005430262	0.0012705551910463097
32G0R4D3	0.09419316572597927	0.052994066263173115	0.04829344384525731	0.0405483634197012	0.0396336152975146	0.04048434163154735	0.043575747567441744	0.041764196509961965	0.04085272623694203	0.04456758738268723	0.03473125993468367	0.02960217284057164	0.02871908293248834	0.03363498535548274	0.028844180593722214	0.02202689744937694	0.027917316877147456	0.030604883497357183	0.028343872932309926	0.03168561941183768	0.02295548307405823	0.015075492185649079	0.018846989585982757	0.010337319723482305	0.02514326067987571	0.010011588649015794	0.007206019458806357	0.007102020358347748	0.012583849663730018	0.009726146075066066	0.005324928208879486	0.005767624559305627	0.004944967401997497	0.00966438558791959	0.003351393314100519	0.003477611252897681	0.0013322589733195526	0.00296612156173331	0.01413300682083069	0.002009466760327403	0.003767887617074192	0.0034861170640263523	0.0050135325380469085	0.002044610282405377	0.002693416958595786	0.0017499772832605222
32G0R4D4	0.09454333245911901	0.055471662414334245	0.04881881793680144	0.037841973629007236	0.04026098217134851	0.03949767757894629	0.04393462884022213	0.040422389558636834	0.041773420519449406	0.047097087231232626	0.03340271246944089	0.028907935889162257	0.026116203196821373	0.0337540246409049	0.03109800496160962	0.0234325945076069	0.027525552600990894	0.03456936682962696	0.023247283566098842	0.03378817999090834	0.020932454032050747	0.014176468702759822	0.024904025672572955	0.009548185192072584	0.022447903034103312	0.009682315016402224	0.008602502450373847	0.007236989205897196	0.011167994879811969	0.009346964501664749	0.005554604633007123	0.006242590968790808	0.00558528215861812	0.010853485357515806	0.003113042139941684	0.0032835593508251464	0.0012056371380775443	0.0024882795371430995	0.013898035120056964	0.001787861276852081	0.0036564392243050095	0.0034169624655802444	0.004756833243640934	0.0018598574325584317	0.002239485323516179	0.0015388853858315252
WT7005R1D3	0.08498247486608206	0.05402072208430746	0.054706338656772636	0.03390093915562636	0.041557066058743285	0.03830666464038903	0.042337236824631495	0.03529294001745841	0.03503015791997464	0.040096165242013815	0.034417895554810216	0.026159166563893093	0.024961592879751613	0.05886456182128329	0.02756063975995	0.01902950598281275	0.024869200032431468	0.02511393958853458	0.10014409224610131	0.023506443123087233	0.0206945318432249	0.01891527414269643	0.013519858880262591	0.007551123071144259	0.014997242310315849	0.011168032405607155	0.009351862672504081	0.006700774337010842	0.010874953874055017	0.008886703402533872	0.006121495992807942	0.004338592195375464	0.005175183491706125	0.012492298560005978	0.002020238393843945	0.0031932854982960886	0.0013350728849132816	0.0017192662504377666	0.004925501031037268	0.0007131314480706903	0.0014237444580736632	0.0013311824619280763	0.0018278034134308152	0.0008044718138102949	0.0009286834346277942	0.0006247229953054435
WT7005R1D4	0.09374544597027754	0.05137316201881777	0.05667203224091283	0.03295619756570567	0.04073293148677664	0.038179806368321106	0.044110945863148544	0.035699925568997155	0.03687896001659157	0.04217052152443852	0.035017124003130014	0.02837816565889801	0.029838493918665117	0.03833370850526603	0.02673126871499103	0.021410210389067482	0.024655331907444223	0.03463489658522986	0.08020006701488455	0.024923972999251916	0.021077938949916945	0.019807087142323904	0.019691352735341318	0.008238676096881488	0.01588775638164052	0.009187446751497875	0.007827999705241388	0.0061086181293469	0.011963867498092726	0.007842119407677697	0.0068570933390133485	0.006676104425966117	0.007219333126191972	0.007267429181244037	0.0017105534873582428	0.0029135573741534367	0.0017127277643567839	0.0022434347247597157	0.006540068034961012	0.0008548838020528789	0.0018088936783524974	0.0016920852309248518	0.0023283887043533138	0.0009594848629585953	0.0011060520895469956	0.0007447553622713535
WT7005R3D3	0.09408333519936209	0.05778777023372024	0.05512773043607113	0.03600161799602826	0.040344851872469036	0.038926841714802526	0.04554094673424998	0.03600953393397229	0.03606632807778309	0.04277329626650209	0.037223491814567744	0.028967398968640035	0.02722864422266926	0.037206589118307105	0.033121748264173065	0.021566891600392827	0.02717778703231649	0.025068433554619945	0.07686459782724854	0.02485553006611489	0.023168838877752056	0.01762422587142142	0.01492098728228663	0.008963430698104942	0.015604319781554812	0.01274681528532917	0.00965804069800572	0.00796900454857385	0.010995332687081943	0.009327008101311861	0.00565253543425941	0.0037134559504891696	0.005056861103970803	0.008716586270196012	0.0015034318030831277	0.004357140986595877	0.001293225697541879	0.0020285268716001793	0.005499435230358945	0.0005730380008938503	0.0012670651491994357	0.0011839206914105512	0.0016303172398881077	0.0006633393340841907	0.0007292015643411503	0.0004991107311219926
WT7005R3D4	0.09098379667260986	0.054335341412853747	0.053291732567005166	0.03427187573530144	0.04090231763987912	0.039118394170149215	0.043053957158879684	0.03622294661477051	0.037152304367662356	0.042139136953267875	0.03537649551751165	0.029016036633848944	0.027009401240651064	0.04915664621177375	0.029791587961733545	0.021297988140992367	0.026284408118822676	0.030523471633408003	0.0611425995027031	0.023929820588786895	0.02150749661565349	0.02001521807503729	0.01679059203659292	0.008198736550980799	0.014563995438428495	0.010875433217533585	0.00900323919109291	0.00692177050106373	0.01129403755908062	0.00944582979797238	0.0063792050302499265	0.004849021588684072	0.005243653418491177	0.026796715686120794	0.001648959466457436	0.003467404453380245	0.001449092260143811	0.0019256679941084011	0.00518616340181137	0.0005798239529156213	0.0013408377335201842	0.001252402133699333	0.0016848563429010474	0.0006752601313226021	0.0007097128805529648	0.0005051419456019009
WT7005R4D3	0.08748544855143633	0.058347217971618875	0.06000663154059967	0.02829472307024506	0.043162734194258826	0.03572670572466664	0.042306999332170775	0.03206910899641847	0.03244186343413826	0.036505210470497734	0.030841968301667487	0.02625662120129423	0.02908968079777002	0.032781801815474146	0.022267087815047628	0.01878103365003375	0.02031295908763811	0.026720990875877627	0.14377262734517923	0.02574316230264064	0.019133828732911827	0.015108602266159975	0.021202409076147996	0.007777405362988739	0.012292804814412165	0.007745218655631361	0.007084132456752034	0.004183103165409827	0.010714127734836194	0.006637564368919365	0.004888153889143226	0.01035665748776096	0.006642239533116525	0.010834153584897924	0.0019294043013668382	0.0028015022381449525	0.0013775551120942542	0.002225557971856231	0.0037957837930757943	0.0007330118019125737	0.0012651713573548064	0.0011804789597831588	0.001602862063595899	0.0007463180384737244	0.0008706594247174492	0.0006211674891958754
WT7005R4D4	0.07607765412363914	0.045667807156091075	0.06689558920044517	0.028642365206131004	0.039903299314210196	0.034245336109808365	0.04048316885711085	0.02613844841838821	0.03162368302098578	0.0316249082136326	0.02791365831803904	0.025832291625066076	0.028753315824859182	0.029524527473236903	0.019638966356798952	0.017519689375965795	0.02029114582725891	0.045154875542221376	0.19258939871432526	0.025699004801930526	0.01677234542280397	0.01832117741955815	0.01907113668779299	0.008896241615529599	0.009287337245232086	0.0071221862243344225	0.005377700386442254	0.004736005737671411	0.009945218573779157	0.008549087991333176	0.004721633285468355	0.004877633295364142	0.009233146032007452	0.005093667744954003	0.0011441414409514281	0.0020734265021657046	0.0014300118714099057	0.0014494264625825577	0.002671956671533273	0.00031602901868783986	0.0006742329381026784	0.0006270394598031374	0.0008620879568157291	0.00033549073265460016	0.0003921794539669794	0.00026301587531591417
WT701R1D4	0.08422668656119604	0.053106360448885746	0.055165555312839	0.03163687423868252	0.040574139826947214	0.03744008500838606	0.041375166147705776	0.03211908208714841	0.03428016853578979	0.03963714081550292	0.032639647378105895	0.025934166632727487	0.02452082816532206	0.07896732952967704	0.024996242007323456	0.018377509802251835	0.02356018897334602	0.027818346409173203	0.08730696320869633	0.023508039882854298	0.01941099481285937	0.018535697227971312	0.014407829213117061	0.007201147020818909	0.01360126772087926	0.010144451314556945	0.008693643994061261	0.005756393215619921	0.010761169383652177	0.008003191516933182	0.006487609731534927	0.0051777549048283725	0.005975708187240597	0.02509611575357935	0.0018262178302868293	0.0029525234087770416	0.0014331466061438553	0.0016992050827313756	0.005064089510572363	0.0006350082009396832	0.0013198884820301306	0.0012232914091917168	0.0016841731120252063	0.0007037998304275226	0.0007921959635826443	0.0005518880673550766
