[2023-04-24 05:01:54,352] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Skipping './trimgalore/fastqc/32G0R4D3_1_val_1_fastqc.zip' as it didn't match the path_filters for 'FastQC (raw)'
[2023-04-24 05:01:54,352] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Skipping './trimgalore/fastqc/WT70R3D4_1_val_1_fastqc.zip' as it didn't match the path_filters for 'FastQC (raw)'
[2023-04-24 05:01:54,352] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Skipping './trimgalore/fastqc/WT7005R1D3_2_val_2_fastqc.zip' as it didn't match the path_filters for 'FastQC (raw)'
[2023-04-24 05:01:54,352] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Skipping './trimgalore/fastqc/WTG0R1D4_2_val_2_fastqc.zip' as it didn't match the path_filters for 'FastQC (raw)'
[2023-04-24 05:01:54,352] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Skipping './trimgalore/fastqc/WT70R3D3_1_val_1_fastqc.zip' as it didn't match the path_filters for 'FastQC (raw)'
[2023-04-24 05:01:54,352] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Skipping './trimgalore/fastqc/32G0R3D4_2_val_2_fastqc.zip' as it didn't match the path_filters for 'FastQC (raw)'
[2023-04-24 05:01:54,352] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Skipping './trimgalore/fastqc/3270R4D3_2_val_2_fastqc.zip' as it didn't match the path_filters for 'FastQC (raw)'
[2023-04-24 05:01:54,352] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Skipping './trimgalore/fastqc/3270R3D3_2_val_2_fastqc.zip' as it didn't match the path_filters for 'FastQC (raw)'
[2023-04-24 05:01:54,352] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Skipping './trimgalore/fastqc/32G0R4D3_2_val_2_fastqc.zip' as it didn't match the path_filters for 'FastQC (raw)'
[2023-04-24 05:01:54,352] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Skipping './trimgalore/fastqc/32701R1D4_1_val_1_fastqc.zip' as it didn't match the path_filters for 'FastQC (raw)'
[2023-04-24 05:01:54,352] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Skipping './trimgalore/fastqc/32701R4D4_2_val_2_fastqc.zip' as it didn't match the path_filters for 'FastQC (raw)'
