Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
32701R1D4_1	65254.0	49568.5	28079.0	19209.0	13912.0	10397.5	8006.0	6357.5	5530.0	4703.0	4001.0	4175.5	4592.5	4870.5	5307.5	6128.5	6505.0	6559.5	6813.5	7000.5	8274.0	10200.0	12332.0	15393.0	18901.5	23430.0	29446.5	37589.0	49258.0	61656.5	75314.0	95498.0	120920.0	148936.0	187583.5	253067.0	325891.5	392030.5	468939.0	570258.0	705127.5	835707.5	979896.0	1130706.0	1245363.5	1396298.5	1557442.5	1675015.0	1753265.5	1802401.0	1865882.5	1860481.5	1840848.5	1810200.0	1680206.5	1538739.5	1441908.5	1358575.5	1273272.5	1193222.5	1083028.5	957837.5	855723.0	801555.0	1170562.5	1516063.5	1009753.5	426906.5	253173.0	170542.0	133126.0	100234.0	68464.5	46710.5	34023.0	25404.5	17275.5	11213.0	7059.0	4665.0	3143.0	2234.5	1998.5	2026.5	1782.5	1310.0	855.5	606.5	518.0	485.0	413.0	330.5	292.0	259.0	234.0	224.0	209.0	171.0	147.0	95.5	26.0
32701R1D4_2	49621.0	39042.0	24218.0	17663.5	13854.5	11339.5	9476.5	8172.0	7447.0	6599.5	5870.0	6004.0	6373.5	6554.0	6967.5	7847.5	7982.0	7846.0	8162.0	8306.5	9293.5	11100.5	13143.0	15906.0	19198.5	23192.0	28781.5	37726.5	49679.0	61910.5	75875.0	95836.5	121272.5	149038.0	186566.5	251440.0	325142.5	390565.0	467065.0	567552.0	701621.5	833504.0	976443.5	1126231.5	1239505.0	1390949.5	1553576.5	1670258.5	1747258.5	1793478.0	1858446.0	1858533.5	1836064.5	1804665.0	1677830.5	1538662.5	1442591.0	1357635.0	1273772.0	1201131.0	1094158.0	956156.0	835616.0	715585.5	587363.5	470696.0	370596.0	294264.0	220642.5	165310.5	136797.0	107740.0	78009.5	58125.5	47699.0	41653.5	36424.0	34490.0	34886.5	36358.5	37408.5	37650.0	39422.5	45008.5	55515.5	73292.0	101169.5	142438.0	200809.5	274464.5	349231.5	386280.0	329606.0	191995.0	74097.5	23502.0	9213.0	6503.5	7359.5	9482.0	32941.5
32701R3D4_1	3369.0	2483.5	1344.0	940.0	691.0	565.5	495.0	425.5	392.0	389.5	390.5	361.5	353.5	390.0	432.0	487.0	517.5	577.5	666.5	792.5	958.5	1219.0	1651.5	2033.5	2506.0	3340.5	4697.5	6365.5	8733.0	12372.5	17286.0	24160.0	33635.5	45773.0	62380.0	87297.5	118739.0	153731.5	196993.5	252622.0	317143.5	390135.0	472746.0	562494.5	653271.5	752474.5	852341.0	940240.0	1029344.5	1114080.5	1182619.0	1216542.5	1233896.0	1239757.5	1221737.0	1184500.0	1141408.5	1102280.5	1048590.5	983295.5	913332.0	834993.5	751014.5	678828.0	709904.0	780995.5	661095.0	440188.5	285772.0	183548.0	120970.0	81573.5	56295.5	40515.0	28612.5	20106.5	14642.0	10414.0	6696.5	4456.0	2905.5	2015.5	1956.5	2180.5	2103.5	1560.5	863.5	563.0	498.5	440.0	360.5	292.0	241.5	204.5	184.0	164.5	158.5	131.0	91.0	64.5	29.5
32701R3D4_2	2396.0	1912.0	1207.5	919.0	771.5	694.0	645.0	608.0	599.5	609.0	646.0	658.0	661.0	711.0	799.5	829.0	882.5	1010.5	1127.0	1208.0	1369.5	1666.5	2048.0	2450.5	2964.0	3764.5	4972.0	6701.0	9200.5	12669.0	17479.0	24431.0	34039.5	45977.0	62134.5	86870.5	117987.5	153389.0	196404.0	250706.0	315787.5	388000.5	469807.5	559805.0	649773.5	748038.0	848346.0	938451.5	1027349.5	1109647.0	1175654.5	1210344.5	1225793.0	1230710.5	1214387.5	1178691.0	1136091.5	1096307.0	1044720.0	980632.5	912758.5	835748.5	745955.0	643351.0	531739.5	431919.5	343783.0	266912.0	204231.5	149340.5	108502.5	79170.0	58285.0	44700.0	34710.0	27651.5	23547.0	21114.5	19608.5	19454.5	19530.5	19692.5	20986.0	23433.5	27763.0	35311.5	47653.5	66768.5	94268.0	130429.0	169215.5	191325.0	169388.0	105569.0	45563.0	16198.0	6078.0	3538.0	3496.5	4339.0	13462.0
32701R4D4_1	60471.0	44830.5	23562.5	15051.5	10231.5	7141.5	5154.5	3820.5	2961.0	2353.5	1962.5	1733.0	1587.0	1505.0	1488.5	1534.0	1530.0	1538.5	1692.0	1867.5	2061.5	2521.0	3399.0	4882.5	5960.0	6711.5	8307.5	11330.5	15939.0	21367.0	28166.0	37802.0	51045.5	65543.5	82072.5	108153.0	142573.5	178850.5	221255.0	276688.5	341743.5	410551.0	486227.5	568292.5	648453.5	724024.5	788582.0	847049.0	905455.0	946401.5	971307.0	970798.0	956915.0	936101.5	886926.0	828737.5	783092.0	730829.0	668690.5	615779.5	571240.5	523426.0	482229.5	525096.0	1998008.5	3827396.5	2625825.0	689425.0	267138.0	131838.0	79238.0	51367.0	34496.0	24202.5	16536.5	11276.0	7887.5	5638.5	3736.0	2385.0	1498.0	983.5	832.5	788.5	662.0	439.0	269.0	212.5	186.5	168.5	136.5	112.5	102.0	97.5	84.0	78.5	65.0	52.5	53.5	37.0	12.5
32701R4D4_2	46148.0	35197.0	20278.0	14109.0	10572.0	8379.5	6895.5	5767.0	4887.5	4281.0	3788.5	3397.0	3189.0	3030.0	2930.5	2955.5	2910.0	2893.5	2945.5	3009.0	3218.0	3692.5	4517.5	6040.0	7122.0	7846.0	9570.0	12569.5	17234.0	22704.0	29808.5	39824.5	53067.0	67276.5	83983.5	110668.0	145151.5	181014.5	223335.5	278161.0	342917.5	410915.0	487094.5	569318.0	648633.0	724349.5	787138.0	844682.0	902682.0	944612.0	969311.5	967872.0	955522.0	934270.0	885099.5	828864.0	783207.0	730870.0	668718.0	625244.5	584754.5	520719.0	451084.0	382760.5	313919.0	258237.0	212858.5	175905.5	139290.0	105099.0	83614.0	68856.0	59656.0	55818.5	54860.0	57466.5	64870.0	76460.5	90150.0	102376.5	109241.5	111929.5	117743.5	135563.5	170457.0	229338.5	321654.5	460475.5	658012.0	910501.5	1174040.5	1308499.0	1115704.5	641923.5	241037.5	73293.0	26708.0	18812.0	21749.0	27719.0	68608.5
3270R1D3_1	9689.0	7101.0	3742.5	2523.0	1866.5	1473.0	1205.0	1038.5	876.5	774.0	757.5	753.5	745.5	792.0	859.0	916.5	1017.0	1114.5	1285.5	1506.0	1830.5	2353.5	3140.5	4746.0	6065.5	7218.5	9199.0	12275.0	17476.0	24219.0	32531.5	44614.5	60627.0	80695.0	104683.0	135105.5	174311.0	222895.0	279150.0	345757.5	423740.5	505437.5	592718.0	689857.0	785555.0	877178.5	962555.0	1033559.0	1095190.5	1143706.5	1173374.0	1179661.0	1176118.5	1161006.5	1108274.5	1039670.0	984886.0	925707.5	863349.0	809131.5	757667.0	702061.0	629601.5	537745.5	439899.0	392577.0	1299471.5	2839057.5	2058710.0	418190.5	142329.5	75017.5	47462.0	34385.5	25684.5	18273.0	12473.5	8513.0	5708.5	3937.0	2682.5	2046.5	2029.0	2165.0	1964.5	1426.0	835.5	562.0	467.5	414.0	376.5	328.5	277.5	255.0	246.5	222.5	190.5	164.0	149.5	113.5	46.5
3270R1D3_2	9710.0	7217.5	3867.5	2691.5	2149.0	1846.5	1631.0	1506.5	1457.0	1445.0	1506.5	1527.0	1577.5	1628.5	1698.5	1832.5	1899.5	2010.0	2212.5	2449.5	2744.5	3189.0	4014.5	5572.5	6865.0	7887.0	9790.5	13014.0	18316.0	24823.5	32965.5	44925.0	61140.0	80686.5	104467.5	135701.5	174366.0	221987.0	278386.0	345154.5	422094.0	503400.5	590831.5	686501.0	782059.5	875284.5	959465.0	1028641.5	1090592.5	1140374.5	1170639.5	1177232.5	1173487.5	1159202.5	1106804.5	1038646.5	984251.0	924752.5	864607.5	820217.0	774635.5	712890.0	636696.0	543296.5	438782.5	351618.0	288305.5	232306.0	172585.5	124204.5	96373.5	75201.0	61463.5	55096.5	51468.0	49411.0	50674.5	55488.0	62252.0	69224.0	73835.0	76192.0	79637.0	89987.5	111268.5	146665.5	204384.0	294249.5	424971.5	599432.0	794889.0	919945.5	821178.5	500617.0	202961.0	65662.5	22917.5	13474.0	14387.5	19199.0	55839.5
3270R1D4_1	11249.0	7817.5	3597.0	2356.0	1692.5	1341.0	1124.0	976.0	870.5	781.0	726.5	724.5	750.0	800.0	903.0	971.0	1039.0	1164.0	1303.0	1474.0	1726.0	2179.0	3077.5	4527.0	5638.5	6614.0	8433.0	11367.5	16275.0	22626.0	29682.0	38734.5	51472.0	68206.5	88628.0	113167.0	145108.5	187817.5	237090.0	296495.5	366707.5	442502.0	524161.5	616003.5	712916.0	805356.5	889402.0	952494.0	1009789.5	1064729.5	1102531.0	1113193.5	1109996.5	1099990.0	1056188.0	994414.5	937128.0	872006.5	805681.5	748589.0	694367.5	632558.0	559105.5	481558.0	404092.5	381551.0	1622975.5	3711406.0	2674864.0	491160.0	151319.5	75542.5	45908.0	31487.5	22126.5	15770.5	11267.5	7994.5	5360.0	3665.0	2382.5	1641.5	1511.0	1571.0	1438.0	1049.0	658.5	479.5	396.5	357.0	321.0	282.5	250.5	209.5	186.5	176.5	171.0	158.0	124.0	78.5	34.5
