Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
32701R1D4_1	36.21011259652892	36.13284400929655	36.20884811259398	36.255029255408594	36.30292028525016	36.274614318182245	36.258317320556976	36.29985001902707	36.33826386630279	36.28968982785624	36.2749710083524	36.239198952957096	36.1942164714917	36.15344300757347	36.116488292982964	36.05478279576261	35.52494619128633	35.53307198606244	35.25718841369529	35.1801276387498	35.28307387357141	35.26182089020414	35.89404757130543	35.914680083897565	35.88364059201302	35.88432267402269	35.830105974068864	35.78958294582202	35.760044896239464	35.66277469506434	35.65743710403372	35.5260990229371	35.39103122410497	35.272374600031945	35.04292335134916	34.8265537704242	34.54136499452328	34.38994425426089
32701R1D4_2	36.12485450247372	36.18205433437266	36.111103607377736	36.04625853068261	36.07079845159549	36.026270644077876	35.93417905665145	35.7043876592408	35.761165743192684	35.54066511600042	35.5624764392305	35.46785426116672	35.007230188926414	34.83670171484847	34.726900488663816	34.478353395020726	34.21826861596173	34.29264336758272	34.60737252181102	34.866374561987605	34.47207787381576	34.436568893048054	34.477755804776464	34.65191083074222	35.18794283289309	35.39769822937931	35.43478285361353	35.49531270238632	35.391602006819156	35.350134361223326	35.298234953587375	35.233026877049234	35.15251064677627	35.01357401834581	34.85814878316463	34.84874767946705	34.641769490148036	34.58647340470438
32701R3D4_1	36.211999836540876	36.147374958138286	36.219278818652356	36.256932030248144	36.305427549288204	36.274846565280995	36.25540810813459	36.30849521825097	36.341105237368545	36.29880456084375	36.297179524982624	36.2490538094217	36.20747056805311	36.1589859108414	36.12984347345775	36.04931051316366	35.447754613219786	35.43547158678628	35.076652803783496	35.11859077879385	35.18632288448233	35.40624342451117	35.95248831954679	35.97444915148993	35.93673867603123	35.91217438536294	35.74023939013948	35.701921465031255	35.68326475569887	35.60328176091657	35.61177223186494	35.640987132075495	35.60216884127307	35.536964723591915	35.374062014659515	35.222814594438695	35.00746651195777	34.88810440662857
32701R3D4_2	35.950446060350295	36.09052555374247	36.02357932032451	35.97278272674579	36.010939646136826	35.94067542798452	35.87372942243709	35.715347710292406	35.75625878678238	35.56974786354293	35.55361880041208	35.45661115057069	35.05496855348779	34.89513169055395	34.918651779733366	34.82866598290318	34.529128787939214	34.56522016736179	34.82120121795276	35.01546903615554	34.64611283647077	34.57184137082046	34.61302041545202	34.80616263681442	35.24328705966584	35.40903747414335	35.430069315934965	35.48267728269868	35.38876212451589	35.32048660079538	35.288991939535926	35.16849060311327	35.21624674306558	35.1040234111139	34.96830329354182	34.97543794246284	34.78484362499166	34.73250191734058
32701R4D4_1	36.20472818701439	36.10796376845528	36.23079840100937	36.2823844424235	36.33506076567385	36.32100835401638	36.35293950336773	36.35222508222019	36.35995798095585	36.36098355024576	36.36290492496072	36.322176786362526	36.266756570689566	36.20769184378071	36.14695459150479	35.97563892699978	33.47648797127579	34.51089088017144	33.175962059208416	32.94373067300237	32.96057290188766	33.57777468099217	35.790839247054805	35.95347465756395	35.977939613645134	35.9935547955374	35.98172299324851	35.969991284026705	35.95910380922157	35.9061454440063	35.92467640991957	35.85816998014688	35.793338044854636	35.757722500899604	35.64888376856679	35.560831011008794	35.42641669325381	35.35605260807477
32701R4D4_2	36.06440472238554	36.05829884767698	35.753255274338954	35.550607289735304	35.66146374924054	35.71391101308518	35.02711405580997	34.03519680741087	34.282848030994266	33.58079777110483	33.67195027304156	33.470812570156276	32.13038456607534	31.621635742470602	31.31007700821244	30.21152827652083	29.344943759758007	29.94057316796498	30.832544150574073	31.96594738155033	30.79874888606587	30.684438869916665	30.629213949354334	31.449991885347355	33.68100669120954	34.76298743716261	35.207126842342866	35.431969000086	35.439643778217565	35.46034812300974	35.468194037560025	35.45928133643653	35.42312848567031	35.32630165539267	35.222663909013974	35.23099251747509	35.08379913392183	35.03933279240354
3270R1D3_1	36.226761593235665	36.12967267359564	36.20755589084425	36.28336871674788	36.33075932268416	36.31341626990021	36.31688062562387	36.34253998178788	36.35077494661443	36.33591206286042	36.33843585863562	36.29139628623655	36.25072989178769	36.21012516954382	36.15350118355928	35.98997379617552	35.08425123841951	35.846529619863986	35.27060452453465	34.970578855015255	34.593941483626324	34.6718893599597	35.93893400090424	36.00089429272304	35.99638806496431	36.00593421119495	35.97842830320228	35.95290371610002	35.94893650576567	35.8847981184618	35.915292912745365	35.83655753934699	35.77016992045391	35.728082058803295	35.60474953754833	35.50049426978224	35.34539083109604	35.26764302342168
3270R1D3_2	36.19772242246408	36.22283361756076	36.07100842649768	35.95138336814486	36.02082868267327	35.996470972119894	35.66928659160579	35.117573196119864	35.268783985357096	34.78816667508156	34.84816667181364	34.541528736708344	33.173534395440335	32.55273016335194	32.14925131113075	32.33578110419455	31.775951774636326	32.21215971179551	32.849871069079114	33.59741111377447	32.78681171007201	32.41821341125364	32.228519421009366	33.18747296081322	34.66716629910725	35.28270453794947	35.50940926935986	35.64339812803682	35.6021116782588	35.59254352584819	35.58196344209465	35.548788455873016	35.50327591105961	35.39216759728887	35.276715275357475	35.276965853003354	35.107693976845795	35.054826531400884
3270R1D4_1	36.19900875580542	36.09564576207038	36.179771084870225	36.259592388035806	36.315152036419605	36.30077658015857	36.32549276192301	36.34726230319675	36.33729926758322	36.338807193897296	36.34463722952993	36.30266791507902	36.26265327229235	36.21871186889907	36.14154100151634	35.91953279522344	34.78048674046052	35.805503246236604	35.068197470022845	34.70801319809265	34.14576787070347	34.258437435788885	35.90211746903056	35.99776720025578	36.0063601593472	36.024464153488786	36.0047177126309	35.98845497547104	35.98371183544198	35.93142830004134	35.95972382385635	35.895317138245886	35.84170563331113	35.81834029594685	35.72160095990877	35.65338533491946	35.53981245416988	35.48672146341694
