Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
32G0R1D4	473.6109563289366	881.6579605513923	1277.6415561900715	1632.6419342426689	1951.4547407650687	2260.708248724818	2560.084453775169	2832.654258396128	3202.1332303515737	3658.148395038857	4016.000544254594	4166.420562855041	4337.790701870117	4645.291990407573	4872.013087806303	4973.905554211335	5053.472425025676	5140.475001497648	5311.243928192251	5430.807523114486	5481.751186129189	5532.142996865725	5578.768075715449	5613.164510225538	5627.274416448402	5646.053963690218	5627.256740804189	5641.931237642405	5646.2725832647875	5687.600694789623	5650.921156536893	5673.589358335044	5499.039155826804	4886.823935327556	4878.455156612737	4878.699795045573	4837.969671187833	4798.2235423675	4759.962217469025	4747.580052983782	4743.0802157151065	4694.783685378485	4632.976956701177	4605.104803889104	4556.738467782024	4537.043974903736	4482.9592856741565	4439.353454759582	4402.627965523521	4358.853578831504	4191.414182915258	4093.5756343308785	4093.551394361148	4112.126655509523	4060.4431273668815	4034.3462217701567	4026.2216098453628	3519.43494379799	3487.3611021798656	3298.8386912421993	3262.2361026853814	3190.416145119255	3088.8898238889096	3036.5268035603553	3008.757457034699	2995.7631031259557	2976.2447732696087	2972.248664362342	2977.3591838465577	2971.436715699263	2930.264172757209	2917.520480488505	2942.0820269115875	2954.65398396356	2956.7415558861803	2962.8159973032252	2960.9369024962903	2940.949387689273	2924.9404330288585	2871.0295886385284	2832.4391382022327	2772.7169741346042	2719.0243607833563	2663.2329600681137	2571.954081945881	2462.2424344776614	2339.0087102651382	2201.4997602908534	2058.5253023566816	1907.3343079381848	1757.9968927767711	1588.4747235113227	1385.8329387990354	1139.1739199743943	912.4907120705346	693.9448578626639	457.39095099001673	226.3643500318271	91.15185132418802	14.16002743821426
32G0R3D3	9114.715169126574	14511.558660639084	19157.3152411574	23540.739697880515	27820.982373548053	31684.53844804279	35195.25737664457	38293.45607147036	40848.71127165115	43034.90706637398	45106.452863559636	46866.47800979558	48491.27688117744	50102.914241617815	51286.3919393765	52329.38156832891	53255.91482585814	53979.37478484033	54525.12737320267	54880.55287836922	55328.794261956034	55632.980722093984	55895.735083584754	56124.462157258036	56267.71690182335	56370.92109628714	56374.99885140408	56551.351850745035	56682.553918312005	56821.554630840925	56909.53738475873	57208.407008786075	57394.14196587164	57164.11253523068	57069.50079056593	57170.54198997259	57411.84249866734	57448.73741483987	57504.75196656305	57644.37610503315	57721.986181362525	57740.98535801772	57765.56349250931	58156.71609927881	58287.53230345961	58415.343419793375	58512.14550689178	58618.73243671433	58726.252641422085	58878.34687690371	58811.194948695455	58820.27328385844	58800.24378591745	58720.70469092351	58555.438748349174	58626.27136832804	58610.8465381456	58430.565936782055	58350.41057797708	58040.813069089505	57920.53147017193	57726.35559210185	57703.72356681525	57644.425037148496	57521.85167607015	57299.03987458986	57017.87914432172	56684.89628113276	56318.44757498847	55936.276936472466	55576.63995760238	55394.5123179228	54922.57281052585	54499.93525752933	54047.36973802991	53600.65533105045	52979.50559389182	51841.99531076292	50951.3863868301	50052.47510433262	48989.58667741498	47770.448706302566	46523.254475611684	45334.086070415964	43944.198012257795	42250.513950589346	40369.80835105093	38080.216112872375	35623.81120059544	32911.56112153533	29799.024890112883	25926.75352067483	21771.687061629735	17573.851189247056	13915.917555740985	10099.872258213838	6736.462767023396	3835.2177676205274	1724.8765094539779	363.25756705238547
32G0R3D4	8473.89470552262	12945.090254071705	16729.905822009638	20494.208021904687	24179.41838389098	27560.183540806884	30649.68587241445	33343.03600404161	35668.058541061866	37749.091641850544	39694.38128850446	41326.09851209292	42860.32988226139	44259.74928902389	45297.420602622245	46176.765682184414	46914.08306851652	47495.561586086005	47961.1885432867	48347.19764109571	48805.011242657165	49084.18178296585	49241.47002528727	49422.14691202407	49441.90157622101	49394.41061403058	49368.17992888627	49549.09111055549	49688.66383864117	49833.09249915716	49833.32069509916	50115.94674052128	50276.96255995755	49974.52633622047	49766.70653763893	49906.28328702202	50200.894558159576	50219.68976977449	50279.25652093491	50413.46754648251	50429.48140611388	50507.63217221472	50588.36003797724	50918.084899069014	51136.132674136585	51388.59294174979	51590.45151671698	51787.629503616896	51893.4440037659	52092.25805030173	52073.541644883386	52099.12254908069	52141.46786028169	52062.50107003865	51903.735180130905	51963.49528833143	51985.81431144738	51735.21371946126	51620.29348433273	51243.57045042539	51154.39385610734	51035.191631963564	51012.60893994849	50921.544287710494	50872.10359728652	50710.151258953694	50526.448667981655	50255.005734919236	49965.395354421446	49655.62987307342	49380.285492898045	49279.30322666251	48977.47102692165	48734.773898099986	48315.10843454591	47896.0975217091	47405.76167432514	46427.43140329867	45709.92681545542	44943.40147641768	44056.3186068684	42958.743773842536	41851.07267825851	40805.32716205188	39666.72969438495	38130.339933671086	36482.920945575024	34432.17387215287	32221.331342231224	29737.929034401466	26884.169726238906	23128.608711202094	19184.03587214228	15239.556138269269	12071.932821996556	8661.966145997676	5729.364556816248	3253.142118908742	1415.382419296833	286.04600247477185
32G0R4D3	6450.462688504006	10214.11710608233	13519.513175023541	16772.42670818663	19949.596676781748	22767.31289707886	25369.8843061267	27660.426773784708	29494.737625319314	31197.8741275885	32915.94509021351	34329.33284690078	35655.638430657455	36979.36993491637	38017.637678541556	38894.15535936542	39630.37769165517	40256.99863713267	40698.44912356335	41019.83911443593	41465.99520587801	41819.35165738638	42075.08696300346	42269.09982417828	42439.38859962864	42607.333585668704	42719.459072196354	42893.2221887177	43039.760291313236	43188.09630297658	43222.16534435818	43425.33044076798	43540.499549113505	43214.80303455911	43154.09547912017	43246.296921081936	43416.9620519714	43448.34269922711	43517.73889004853	43635.484965273514	43702.552329728984	43738.094274018	43712.89798439441	44000.416153595135	44029.841682483544	44069.18033286189	44100.12705058463	44140.56213742528	44193.0854396774	44296.49569604453	44140.616005018645	44097.261205305	44107.379763392644	44012.243946723676	43827.58336387643	43806.46915263392	43788.7703606672	43343.56233824517	43325.92284388931	42871.861170651435	42795.57374556648	42677.49516427449	42618.25587135992	42460.65797743744	42411.426748096295	42315.05446092119	42159.82805060816	41950.05277564881	41764.0015202815	41530.87771286124	41276.26934595339	41128.3763685663	40834.12137288825	40435.134320565456	40052.73831498866	39699.638386077786	39272.40743496737	38509.92887801479	37905.7025805482	37244.578655629106	36573.83331404543	35661.67510777214	34702.841102629616	33712.20847722439	32506.266812903297	31150.32489645828	29672.72293931902	27849.352055843025	25947.43501893554	23878.64533335332	21542.913350334	18581.19046408181	15475.413891414884	12317.304252975619	9699.457405825558	7014.674020158912	4659.9989248497495	2623.736832684156	1153.960567755253	228.77610138754832
32G0R4D4	5807.210872136328	8856.915926644833	11489.537093482266	14055.701624739697	16563.894931181338	18838.380484056397	20929.08894953997	22757.916625757123	24325.88870568289	25737.778759836452	27061.715688249835	28153.48666148858	29217.315773020084	30194.06324040703	30861.066827891056	31408.6106914435	31905.532594725457	32309.654045212865	32638.576333815636	32905.68085040949	33208.93166406977	33375.33599394379	33462.58258069196	33552.60948113759	33555.453935480284	33522.8197424822	33488.53661965234	33618.791910666645	33717.707741071805	33832.80871314235	33843.67682694358	34050.320620930346	34148.76895211869	33889.31835636007	33765.63884261495	33856.07789332134	34068.19832513779	34098.428799410765	34153.38365541324	34239.682075629295	34257.1358909873	34325.61760651826	34376.78297216667	34643.80220015223	34810.93465109	34960.58480694148	35071.79406874369	35216.584831803775	35300.919234029236	35447.97232875715	35423.506790981395	35447.4916534446	35491.946215118915	35437.501264187435	35334.255606953324	35378.265450339924	35401.57755485676	35137.671214117276	35069.374903533775	34673.86299299194	34622.10819202735	34553.52950158658	34586.553560865184	34553.047192647675	34545.199667359106	34474.3668105991	34376.1840056846	34207.989430653266	34035.20405030945	33849.05070771566	33652.550857751536	33565.631784791956	33336.02616770888	33190.82558311227	32918.8053062402	32658.0391739398	32358.119523974096	31671.66039784141	31175.00191840335	30669.425503033144	30125.247317417885	29442.14117614343	28725.31719696227	28036.401886989952	27265.56129211978	26313.86165797257	25263.67833578934	23905.52008191056	22431.056817984725	20770.237162724647	18838.3188732353	16111.000325588015	13263.843988449908	10570.57652026662	8393.362545231355	6077.499967370658	4074.8121863220713	2344.933689741184	1024.9160693229708	199.83366207298414
WT7005R1D3	7825.727445384482	12172.903025040721	15790.310424196734	19388.50100211464	22827.90802351844	25966.397733139747	28769.073704175218	31227.221065324185	33300.544943191904	35026.01501246907	36572.04812688024	37867.73752627424	39011.22511488884	40172.638142300006	41187.38791297637	41972.18380539237	42615.35776061904	43206.97548512002	43595.42860823812	43868.98862524008	44232.6605327376	44333.86965957385	44501.190527016006	44609.70355432352	44646.05838522694	44670.35435679496	44584.555593760284	44663.45005411431	44656.69013129535	44569.48578484172	44450.57893201777	44513.4714884755	44612.12644185913	44478.92344377782	44384.831147341945	44351.10123805022	44451.746011948104	44423.91790381932	44484.995147326204	44617.24253152864	44682.82766000852	44648.88164958469	44562.274097603615	44625.70542972043	44671.593623322195	44694.31970266197	44726.82493860193	44758.100534730096	44778.03875186786	44854.0073915653	44795.8055796658	44702.810758239495	44600.32184655951	44443.83107850243	44156.84484277364	43963.9192592826	43845.671217046634	43689.40239575332	43731.46754263719	43600.841630776325	43505.211774573225	43389.837437362796	43396.5640683358	43264.67167457878	43293.18828157326	43338.12267671762	43267.901350355554	43158.01956847803	43007.611612854445	42800.68376415303	42647.30010188165	42587.02506142278	42316.633663691384	41988.791868277985	41690.36361407335	41427.39335206717	41012.2249144493	40447.82868134621	39933.036845777155	39384.63210653106	38536.40222224973	37709.96364264799	36785.446261382815	35817.33373028054	34651.586423663226	33246.18984869081	31693.38695819925	29795.33333789678	27785.319373993258	25616.803606021655	23251.431245650514	20685.280479684687	17598.04094331637	14175.468751413826	11284.21102732535	8362.292890667954	5750.495340805166	3421.9498044612897	1501.8451752162632	286.77227461693644
WT7005R1D4	4739.101667378537	7871.316632595587	10638.977939532668	13342.227027481727	15896.877672163382	18177.108832024536	20159.634268838527	21837.512757487708	23167.771497292953	24235.66096942906	25169.56877669687	25952.472382624946	26607.643991940928	27325.345042293164	27884.642912406096	28296.18885476414	28665.260909249013	28949.85483284627	29130.005045234157	29225.387677133374	29410.17891512855	29418.14277047594	29484.52699520651	29524.970981384904	29551.774938141272	29540.264418781102	29470.101847907485	29471.795604260693	29429.212140113537	29364.03229672682	29273.352472062397	29358.573789277587	29429.09428386365	29310.83879832241	29257.17186649537	29236.532298978527	29309.08582761618	29280.31761329163	29293.92722569038	29428.15322433833	29505.09759984393	29512.03942901509	29595.222983932428	29648.92005295535	29716.77829145281	29762.947535612253	29766.527042895952	29743.645621695458	29747.087077739583	29757.90669303694	29678.674709840252	29627.58250929359	29573.53592932926	29475.43564751211	29357.96213441957	29244.455592101447	29161.3298677652	29016.515327081728	29028.830660063217	28827.90630042041	28768.146973253384	28705.178436753537	28725.08832365124	28671.795998207963	28709.001577184717	28740.282299113216	28703.72057777076	28632.627750438594	28519.644471355037	28368.313529198687	28278.684293611077	28277.603778616303	28148.991665598107	27998.37408895653	27802.841208644157	27648.036402021815	27416.65665728156	27051.85320063507	26748.025650543677	26447.830154878953	26013.89538691692	25502.155841862394	24944.0039139255	24391.255841149057	23740.011248712664	22882.313156061704	21924.052816271498	20713.85590897322	19441.65853177121	17976.223918101277	16344.364665464009	14503.205814044573	12400.726502506614	10126.146950782359	8058.21138733869	5883.965968373119	3950.2286200525978	2286.138349311083	959.15715770762	179.58658573263568
WT7005R3D3	12167.622470709543	18204.08679734405	23483.60991953042	28504.136681179272	33438.97924865879	38163.89014662576	42585.95149947293	46617.77479402248	50140.33025095496	53094.43221176032	55959.4347803924	58385.38017944544	60637.757086847654	62774.829733553364	64602.39323773063	66160.9849050423	67383.82467155137	68426.64555337188	69175.25330883366	69724.87672060166	70399.85606867718	70646.89042709823	70976.50181489637	71220.63443768179	71378.3105353881	71504.1573801298	71384.88153817855	71604.06823873679	71692.15797900503	71631.87534358882	71612.63299108642	71815.54433036549	72138.99110209772	71989.41583860107	71943.45792147938	72050.17313640409	72353.7481618414	72428.72797377419	72602.22985875962	72948.9585791321	73192.1467281147	73238.56257127236	73114.47356312447	73235.96567408624	73284.85345793865	73394.26495914825	73575.1890769098	73789.34532625915	73860.38334057396	74015.3436248734	73870.77701820838	73826.77029204278	73845.940877711	73691.75711593668	73339.16242900825	73153.54294548373	73030.81053050474	72650.59335604114	72655.17995867247	72342.13311603859	72177.67280859101	71936.95197728889	71854.21536953795	71615.13185722577	71521.17947161596	71456.28836742877	71257.68489307316	71051.6052273838	70751.85923061623	70362.41975747142	70032.94454725491	69831.6930424875	69335.90805784377	68715.5555545321	68128.0557587312	67539.86626556965	66749.92659440209	65649.06140140306	64527.93950490719	63420.23852069792	61907.94097117127	60445.863080736985	58775.81814293519	56993.0639719095	54759.009775068465	52284.494763774615	49559.21011051718	46248.37381735837	42719.92494726458	39052.82283523762	35068.6284150308	30976.80980652717	26227.686681012266	20633.989396605735	16285.131030573413	11825.806943592343	8014.067048049229	4712.218855236211	2113.166892625815	451.96542048118533
WT7005R3D4	10122.00734990556	16089.797944755686	21194.089404606664	26207.260286888515	31044.086008137056	35503.79244289115	39518.98674569718	43044.779996988334	46039.254860531	48578.42504060385	50901.18683413888	52854.21749242294	54550.64036139885	56237.12288778927	57681.864897160354	58914.41047165458	59932.571791616414	60746.45735630758	61361.29464943818	61791.037418710446	62323.078001619644	62527.29666448648	62803.50054294726	63053.3643565281	63222.66109661156	63352.49523588452	63308.20501844919	63467.87877809196	63517.061109064045	63431.655133700304	63411.651492001685	63666.2123038839	63892.90152147703	63732.12666598605	63673.692331085316	63695.21547460111	63877.50037059261	63841.77713031634	63885.74862507575	64059.4822570731	64159.0856233076	64142.01726918298	64103.15180376579	64236.91371504869	64243.14973059183	64276.1902582935	64311.90984126595	64371.192805507366	64385.52338205855	64459.5008398317	64352.444054693	64246.90063362602	64127.553788977275	63922.375886267306	63630.18882030342	63475.724339227294	63357.96053244635	63087.20644483452	63081.7244124754	62797.46477083008	62670.18111740525	62502.65014351149	62411.33338153798	62223.60066173009	62208.255873827045	62165.46530567508	61988.69740309712	61741.17640348849	61421.095723185615	61018.598038523356	60723.04311207887	60568.95017349349	60147.89874513992	59628.28748453154	59147.631406241664	58665.56934117893	58009.96751822519	57087.59528687175	56177.71387445339	55247.869135082314	54067.987633245924	52860.054138279214	51486.56368751776	50065.38683726316	48379.709932404	46412.347350708566	44227.04728469763	41531.98869807223	38636.00997851622	35555.6505731523	32143.76516704333	28471.046003503045	24252.304954413747	19563.967024080826	15525.40340574522	11365.052655650965	7718.702404110744	4571.24848808126	2014.5829562678293	409.80730592523156
WT7005R4D3	1875.8438706021311	2963.0049081488437	3776.316261607733	4661.705921513443	5497.3545996189705	6247.885010265902	6897.573529966855	7425.131107496532	7829.573179144423	8137.565954261663	8377.470105679078	8596.931428085752	8747.450804096328	8902.704514178464	9002.384884095047	9072.298453651289	9132.13057285662	9159.485335941508	9173.731350006445	9191.923210241295	9229.366251953932	9185.917278911047	9201.266690748107	9175.32810119027	9109.954724177453	9052.673401542752	9000.167877896534	8986.383342232675	8959.930480192459	8911.795235416661	8856.849187099371	8851.40351728777	8857.84138615782	8820.80738458463	8777.899119417605	8736.884922878586	8753.7918780694	8740.235846867074	8746.3559718034	8776.983670454269	8791.15114635212	8807.273747564013	8811.276505081496	8797.231649059468	8843.574254858055	8856.696133952843	8862.747749308359	8864.775331613264	8884.395938982172	8888.918083233164	8871.63975042966	8852.574992993737	8824.60897568213	8768.518096444466	8682.304844397342	8603.676955766123	8562.196982639267	8562.000181675432	8574.519205321818	8560.966713359707	8551.807841156487	8560.207290893628	8582.927738401144	8569.29862731994	8594.374290976724	8623.776020773577	8627.367271516545	8617.725979384151	8612.217822739103	8603.963754311848	8593.696274386175	8610.506647858316	8612.754912607821	8621.220115053315	8581.21059766621	8584.449197179147	8553.40454128339	8447.158196967552	8376.731537690135	8317.679761702528	8209.287601991016	8083.216076001727	7962.041587443435	7828.774415750839	7674.095180350808	7412.152798371337	7119.295615861531	6761.139692252415	6370.003735594393	5900.114090655584	5380.99445170316	4734.544095473811	3976.438448290621	3225.984997678175	2572.155616960384	1874.8967330676371	1273.5314213417155	738.6105008953535	300.2380975413171	52.167509705431485
WT7005R4D4	3893.273526992254	6591.377811845011	9088.384227312818	11550.495406441201	13978.2392688229	16274.817629819163	18379.764057625245	20108.875287891995	21594.225214572492	22790.012923557893	23684.256281301263	24595.6758513132	25423.21868444351	26256.702599644897	26998.627748130613	27542.050714054963	28022.525255393153	28441.48812415584	28772.433181015036	29119.776675871173	29468.875464050823	29666.072446592134	29722.050964013884	29697.255319108986	29707.242534851855	29613.40206949868	29530.243258110168	29571.77596000697	29479.362267861703	29344.761571601706	29251.84570026446	29375.67411020859	29540.55877722411	29557.972437996246	29544.457669902968	29474.35139469975	29518.73475794358	29508.28764586064	29551.634031144345	29944.99105797073	30166.123009431547	30294.532222945578	30508.866762496153	30493.26586993498	30618.050796940548	30699.54714402456	30736.255468052725	30697.021707947788	30685.206062385503	30636.612454933525	30621.03688129346	30584.333340598387	30519.362837120032	30480.774363999655	30375.269620740593	30103.53169177598	29951.343089987397	29964.73688760024	30118.99283233677	30008.31493211479	29915.118251091706	29907.436270440285	29958.22613723875	29856.212615948403	29900.36932827816	29927.51906725656	29923.577869333236	29830.188304956064	29640.238510621944	29455.366953314297	29335.468182338274	29334.721178790543	29210.255154305003	29008.066713244392	28623.402919617532	28355.26435051933	28020.082945846298	27532.084761330978	27070.320760124832	26637.21467217363	26015.69643192983	25290.522778606442	24493.407857910188	23779.68812251697	23012.017462622185	21802.68178545468	20653.757865441923	19421.67896020504	18049.908648154124	16469.560114935946	14731.702244990629	12876.094988814459	10885.371470581444	8820.972272439458	6968.477661403915	5002.882882867782	3269.0566348222583	1840.5965343016246	715.4567209144741	129.8979922508624
WT701R1D4	7618.175382423376	12191.960877828842	15918.725212095738	19727.051328328496	23287.599538423194	26442.32921688273	29223.632700844584	31591.95062490047	33489.798065455485	35028.18891292855	36416.25509050003	37575.53967780312	38522.260962008266	39554.15577504098	40378.04612808157	40987.79073246335	41489.640617560144	41948.2151302844	42205.226000600494	42397.18796429576	42677.35119279209	42715.800850531145	42825.723357107476	42838.9296531083	42810.66449407717	42779.626823274295	42670.54468056386	42692.858770301806	42636.119914028444	42449.05720087001	42232.24547554331	42285.28882501832	42367.854765901946	42197.17575345933	42067.64093540746	41979.636089211795	42079.453974759446	42013.84306034954	42052.95806260846	42159.36159668432	42211.10486839151	42202.77573563451	42208.354148164915	42248.85122511877	42293.80896320924	42278.68179400436	42318.48262603535	42328.15911257846	42344.25130739193	42392.77135395264	42311.85795845986	42207.37310619664	42104.684428158645	41922.32713965432	41654.17848860729	41449.56209891112	41345.83016034131	41207.404754795425	41292.73676341492	41161.370414627265	41115.65958332274	41077.09153924554	41102.89349911723	41030.647490141906	41125.66503321675	41228.50540977223	41245.036445091544	41203.9353130446	41113.25058302831	40966.14228231591	40901.83621424939	40936.52142369929	40801.103630250254	40603.156624753035	40424.22385136257	40307.938824619036	40048.99126207595	39599.561059287626	39176.61541545921	38742.16606314846	38064.54929387589	37395.57952011704	36682.87154546033	35915.89259107303	34982.18395427859	33755.62157044487	32361.3051614934	30612.240420573926	28750.803845503364	26652.005527310346	24296.346688380672	21692.200537041263	18574.03029464015	15087.535936939634	12043.271480497599	9002.396055259773	6268.543442488216	3788.7280449133013	1639.0738864040952	293.161569562886
WT701R3D4	6552.356607237831	10400.040627107805	13763.486105494952	16952.33342003537	20012.99242875729	22878.303625338984	25510.73448459894	27818.092745907234	29821.809203264384	31525.865663812216	33101.27687746865	34477.36397300192	35750.98275975724	36939.97171446517	38004.080091792996	38878.948001784636	39605.44627255035	40219.030211360005	40675.95605531742	41001.600366493534	41409.230579753574	41575.90718986252	41712.8221387528	41890.58727110789	42035.56208042183	42132.75676660702	42107.16259671203	42241.471978641624	42352.78064427641	42326.194067974866	42346.85821266631	42631.93312833673	42816.628508786125	42759.02263628025	42754.31947200285	42826.44537156164	42956.67580125558	43001.521884845635	43128.535433662604	43307.68333172909	43395.40876337997	43437.9777076562	43473.747955161896	43552.68215762574	43521.59472683222	43573.16115055054	43618.073717113184	43664.25539393783	43696.50408700536	43769.33702878939	43735.033533924645	43699.63380137584	43605.163394544965	43480.25760044868	43296.17772955844	43222.97583183435	43121.48177842262	42940.071671955535	42900.16767412588	42705.88220147511	42557.62075279524	42358.15830325568	42303.781534130416	42138.733680747784	42094.36689472939	42069.16080021633	41911.90755425468	41739.37681756646	41495.527000370705	41197.8482789025	40968.563335234285	40805.00574534669	40483.89103338437	40127.95793538111	39773.507078663795	39410.57650961224	38937.508411218194	38348.63522107114	37727.30548966217	37043.99859977918	36246.670648494226	35326.07880809336	34339.71322462435	33322.207444894855	32104.41614348171	30734.51524349857	29232.275101148705	27388.483148973537	25408.382909800566	23290.167939410287	20962.892965050072	18497.40483447889	15741.219988183497	12551.956294010784	9889.87915681405	7166.2769790492475	4784.1064755109155	2764.074013076555	1213.389533201794	251.42938374114786
WT701R4D4	3313.646590996749	5597.043054852869	7558.401351583989	9521.463419927082	11412.410446961452	13113.704264013017	14601.679255033507	15807.55634826794	16788.015100515648	17588.72551855378	18252.972069635613	18831.37498653846	19317.607930123173	19766.24651713975	20127.11091520148	20388.076205518137	20633.670176478776	20801.47704550951	20920.915536944703	21027.13689114492	21172.698316622165	21158.626447033643	21172.15677727977	21150.001224177082	21105.4312971805	21024.760070861743	20967.313556048295	20971.855766003475	20957.203980821607	20899.44674340189	20829.73641786569	20881.539468233066	20911.058826890825	20817.847653876524	20737.903323583123	20660.367077368548	20694.680298430772	20668.36849410963	20668.941685560127	20726.296664714588	20729.99108533585	20741.742067065577	20781.49382191698	20791.827057884744	20826.587497735014	20853.10327263695	20843.332298425517	20811.62748324591	20841.6596684309	20868.070839648062	20827.176912050214	20768.552457489946	20704.03662175358	20593.336905146494	20418.15975101779	20287.719999105146	20228.187590624264	20147.51946671663	20183.30561524048	20085.925400759897	20044.277329738386	20045.844662380096	20096.43861241373	20080.91250440427	20167.054437767834	20224.40696596721	20225.591249873807	20192.406179786085	20163.965787147972	20110.393109613477	20075.31739724557	20097.37172224675	20050.683144784456	19978.071511832477	19854.135995020406	19796.91115103938	19697.508354098783	19480.507122714134	19315.689628774246	19128.358325863155	18868.782116638078	18548.148212164415	18188.746508592278	17832.145161776738	17455.54084866694	16859.4142758325	16215.212204999922	15391.100278344931	14473.430590971473	13390.756214798908	12165.891267878631	10657.182456757402	8960.818765772767	7325.200498913202	5819.005882716088	4233.675685722005	2837.549709463543	1638.5975305101956	670.8800234530974	118.3320246518391
WT70R1D3	7567.814971554863	12166.277480995315	16200.044088804936	20245.792005937856	24222.285231886653	27871.839307977196	31213.202879973745	34093.579530446594	36505.930038331426	38525.37252500648	40328.67802895847	41945.41306064243	43367.04300378437	44746.32815189518	45820.0865481798	46734.51993984558	47495.98121524245	48199.01345365346	48737.66884500249	49194.022278442324	49580.70043380686	49787.91552010936	50098.76944939992	50246.5201754733	50252.361572082395	50217.859798535246	50126.8164834296	50302.53565426177	50336.62941227162	50252.71194367905	50137.76194591741	50182.84414038542	50328.46969745766	50256.94846241527	50147.57769301048	50057.29784650547	50186.44449289409	50158.12919194095	50116.28981656707	50371.41690626611	50548.42718234349	50613.94295948741	50722.54272176485	50716.95762993143	50861.131684600856	50953.70446727979	51018.06343973649	51037.603606731675	51027.93379626633	51074.53761576401	50927.99072030212	50740.049988690465	50593.72894922256	50453.21812695166	50220.33031089265	49894.115010954665	49734.855626492434	49491.82638922775	49520.63995931867	49315.272185169	49141.061913591926	48925.388405185746	48834.27550325081	48633.62226083262	48627.16207326767	48514.31971017809	48356.97524685302	48160.27225492274	47879.062757212094	47654.67104639811	47430.39195416639	47334.03960139512	47093.87709768711	46750.856416063536	46268.3153045382	45894.900281748516	45307.25530347387	44486.9456140427	43689.07614692554	42852.40692046267	41806.033385167175	40777.40496415987	39642.45620982578	38466.393387616095	37084.12905511258	35282.73202889083	33380.920532935226	31330.515090390818	29081.303078258243	26519.83720231163	23734.40120160138	20977.57003190979	17929.93911851262	14360.899780514288	11442.869707271411	8231.569706401579	5440.966655849937	3032.7022593269353	1248.4453526953723	241.87386526090032
WT70R1D4	6790.462097925053	11038.746794787898	14495.541986968883	18174.64818047795	21725.692949596338	25044.39212892435	27904.760946456594	30317.06008724069	32328.337321013158	33922.42446097092	35277.70974901112	36575.870116291546	37705.95199019515	38755.28752880605	39509.81802510835	40200.84865071857	40829.98876999368	41393.70555242655	41816.60106661735	42221.311818348455	42579.28255514061	42704.1645920269	42878.79972117808	42930.42324379215	42827.18411389775	42709.66802591032	42604.24469431362	42716.33671648301	42718.271689350746	42628.614380903055	42468.2362036539	42483.514947206786	42695.15153217721	42662.11138501409	42557.34550011627	42461.433042833225	42522.6279316877	42494.71826997884	42484.348392615335	42621.267779070346	42580.53153398094	42547.058525321765	42618.74473866379	42623.32010684413	42688.5298125269	42761.180303823356	42784.26756249528	42727.81460304868	42689.76398691707	42709.64210675246	42613.73909182397	42535.07855386752	42402.62230417245	42230.12039268101	42049.13840103503	41901.46639547324	41845.96789435435	41835.14453018789	41829.240743687194	41661.82083100301	41567.59668332951	41489.21827978791	41444.5546516161	41389.56497926722	41490.229228454176	41443.84008556507	41303.80118974824	41119.683074374276	40953.83295419182	40796.82956647374	40617.542255399036	40557.53953811854	40379.61443007956	40263.24438421078	39851.25695033629	39492.397699467125	39015.87986831642	38219.829157159336	37637.121245014256	37031.28211327083	36320.705417039855	35553.10090261327	34613.415131470225	33696.141933206454	32670.304767242516	31205.95188801791	29587.55115465527	27829.891251417874	25889.13577535484	23676.23037621496	21232.16092372102	18505.602896039083	15535.488144703197	12544.628259221483	10051.580209785174	7331.973629508714	4892.293420612054	2739.7272622474907	1075.0706664758045	192.97199682725181
WT70R3D3	8124.059017013478	12892.858973380693	16778.033585493824	20846.623069363002	24757.93941524125	28364.19690216819	31564.908458991835	34331.64694637048	36611.55537760644	38521.23410549992	40166.02481129804	41703.11399093068	42985.23382217573	44240.37827721119	45173.869576472505	45994.490056879746	46711.94405237174	47359.48278411788	47848.12288974576	48284.92594954088	48703.05571327323	48870.41600299011	49129.01482388411	49203.15822790937	49145.434446386476	49059.58449442665	48931.14601636701	49018.782353549635	49017.301758996575	48941.83744889357	48793.14367869539	48827.376870063825	49003.91889758775	48919.8731977536	48793.67266399302	48692.3610357639	48758.9582497208	48701.58982185561	48670.27379873029	48813.12828539768	48793.832797454306	48760.74088064637	48797.19368210028	48819.86908388873	48914.489008546814	48994.26011374392	49036.97944954424	49031.45899958561	49004.28295077759	48992.61949324908	48859.765911747265	48730.59455027604	48573.052247345804	48358.652137675606	48104.55149504376	47908.87268463934	47799.81273595692	47731.582311056	47724.177912553336	47565.37992647554	47405.912933742016	47271.187152021004	47218.11077910198	47100.725215014085	47144.27572781884	47087.810527960915	46944.802065752745	46699.65662445008	46472.03818349475	46272.792031434285	46084.967266250846	45998.19704247845	45758.90931102535	45514.09041201406	45045.76103028731	44665.97600461518	44125.456257967315	43232.199565239775	42509.977676034374	41755.254585298295	40802.111224570624	39841.24968132087	38811.159120828874	37814.910979157925	36676.217527305016	35060.968423681144	33238.2775153494	31248.34793324111	29131.766388688728	26680.594487519236	24013.202557974444	21073.306545395553	17838.74525555146	14387.83513446333	11473.07612594826	8275.534672640344	5499.381531240195	3106.2165493767375	1271.3917270372497	233.57098928678803
