Sample	-247.5	-242.5	-237.5	-232.5	-227.5	-222.5	-217.5	-212.5	-207.5	-202.5	-197.5	-192.5	-187.5	-182.5	-177.5	-172.5	-167.5	-162.5	-157.5	-152.5	-147.5	-142.5	-137.5	-132.5	-127.5	-122.5	-117.5	-112.5	-107.5	-102.5	-97.5	-92.5	-87.5	-82.5	-77.5	-72.5	-67.5	-62.5	-57.5	-52.5	-47.5	-42.5	-37.5	-32.5	-27.5	-22.5	-17.5	-12.5	-7.5	-2.5	2.5	7.5	12.5	17.5	22.5	27.5	32.5	37.5	42.5	47.5	52.5	57.5	62.5	67.5	72.5	77.5	82.5	87.5	92.5	97.5	102.5	107.5	112.5	117.5	122.5	127.5	132.5	137.5	142.5	147.5	152.5	157.5	162.5	167.5	172.5	177.5	182.5	187.5	192.5	197.5	202.5	207.5	212.5	217.5	222.5	227.5	232.5	237.5	242.5	247.5
32701R1D4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2750.0	48700.0	51946.0	50983.0	51886.0	50782.0	49912.0	47635.0	46248.0	42355.0	39653.0	34785.0	31654.0	27749.0	24953.0	21666.0	19560.0	17028.0	15701.0	14291.0	13167.0	12438.0	11592.0	11131.0	10714.0	10341.0	9657.0	9652.0	8952.0	8662.0	8413.0	7980.0	7624.0	7463.0	7121.0	6865.0	6536.0	6434.0	5965.0	5801.0	5568.0	5479.0	5295.0	4844.0	4768.0	4647.0	4365.0	4138.0	4056.0	3904.0	3698.0	3443.0	3446.0	3270.0	3170.0	3079.0	2904.0	2801.0	2663.0	2525.0	2381.0	2482.0	2312.0	2180.0	1995.0	1969.0	1838.0	1815.0	1777.0	1693.0	1570.0	1494.0	1402.0	1438.0	1363.0	1252.0	1190.0	1146.0	1111.0	1059.0	1028.0
32701R3D4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3057.0	50184.0	53016.0	51649.0	51116.0	48401.0	46169.0	42567.0	39563.0	35321.0	33124.0	29043.0	26974.0	23577.0	22094.0	20144.0	18547.0	17126.0	16097.0	15421.0	14307.0	13749.0	13285.0	12445.0	12104.0	11805.0	11137.0	10692.0	10174.0	9784.0	9633.0	8930.0	8849.0	8395.0	8017.0	7847.0	7443.0	7256.0	6921.0	6765.0	6392.0	6013.0	5943.0	5776.0	5480.0	5297.0	5021.0	4812.0	4616.0	4438.0	4267.0	4113.0	3970.0	3799.0	3663.0	3537.0	3358.0	3228.0	3166.0	2962.0	2813.0	2727.0	2689.0	2596.0	2420.0	2370.0	2243.0	2226.0	2096.0	2040.0	1972.0	1747.0	1703.0	1725.0	1664.0	1565.0	1391.0	1390.0	1376.0	1271.0	1293.0
32701R4D4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2982.0	51878.0	55506.0	53834.0	54288.0	51769.0	50082.0	46077.0	43343.0	38724.0	35695.0	30719.0	28331.0	24372.0	22323.0	19929.0	18768.0	16792.0	15929.0	14904.0	14144.0	13494.0	12782.0	12148.0	11449.0	11118.0	10496.0	10424.0	9694.0	9289.0	9331.0	8744.0	8427.0	7954.0	7741.0	7565.0	6942.0	6940.0	6371.0	6160.0	5810.0	5646.0	5424.0	5182.0	4843.0	4758.0	4532.0	4214.0	4025.0	4002.0	3856.0	3527.0	3485.0	3429.0	3246.0	2985.0	2983.0	2666.0	2615.0	2527.0	2360.0	2391.0	2203.0	2163.0	2068.0	1849.0	1809.0	1744.0	1675.0	1556.0	1543.0	1409.0	1389.0	1283.0	1241.0	1228.0	1148.0	1093.0	1062.0	1011.0	950.0
3270R1D3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3084.0	52732.0	56521.0	55137.0	56552.0	54594.0	54445.0	51536.0	50077.0	45036.0	42321.0	36349.0	32554.0	27317.0	24365.0	20803.0	18833.0	16201.0	15175.0	13906.0	12770.0	12130.0	11307.0	10822.0	10318.0	10044.0	9485.0	9357.0	8439.0	8459.0	8185.0	7434.0	7014.0	6971.0	6427.0	6376.0	5844.0	5770.0	5510.0	5333.0	4939.0	4707.0	4576.0	4429.0	4031.0	3966.0	3753.0	3556.0	3385.0	3234.0	3123.0	2995.0	2793.0	2587.0	2567.0	2467.0	2251.0	2165.0	2059.0	2019.0	1900.0	1867.0	1763.0	1624.0	1566.0	1503.0	1484.0	1421.0	1272.0	1254.0	1121.0	1105.0	1021.0	977.0	946.0	898.0	861.0	864.0	803.0	761.0	713.0
3270R1D4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3056.0	52031.0	56266.0	54422.0	54800.0	51467.0	50351.0	45784.0	43628.0	38381.0	35940.0	30706.0	28687.0	24193.0	23047.0	19975.0	18477.0	16719.0	15757.0	14654.0	13863.0	12991.0	12393.0	11515.0	11341.0	10862.0	10351.0	10078.0	9351.0	9156.0	9239.0	8354.0	8166.0	8014.0	7221.0	7152.0	6993.0	6671.0	6324.0	6161.0	5818.0	5709.0	5414.0	5194.0	4915.0	4594.0	4468.0	4291.0	4059.0	3901.0	3796.0	3638.0	3512.0	3126.0	3231.0	3053.0	2777.0	2734.0	2672.0	2500.0	2377.0	2337.0	2257.0	2201.0	2096.0	1978.0	1880.0	1818.0	1694.0	1651.0	1565.0	1422.0	1462.0	1336.0	1252.0	1237.0	1150.0	1134.0	1103.0	1064.0	1032.0
3270R3D3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3784.0	65251.0	68589.0	68100.0	68974.0	65357.0	64945.0	59519.0	57054.0	49475.0	45612.0	37985.0	33797.0	27930.0	25086.0	20928.0	18644.0	16146.0	14501.0	13104.0	12051.0	10966.0	10281.0	9553.0	8708.0	8314.0	7785.0	7239.0	6720.0	6233.0	6232.0	5580.0	5090.0	4978.0	4360.0	4172.0	3956.0	3597.0	3286.0	3124.0	2916.0	2727.0	2535.0	2471.0	2220.0	1989.0	1953.0	1794.0	1647.0	1637.0	1455.0	1316.0	1268.0	1210.0	1055.0	999.0	880.0	822.0	795.0	693.0	654.0	657.0	682.0	544.0	548.0	491.0	456.0	418.0	391.0	350.0	334.0	287.0	299.0	235.0	235.0	215.0	203.0	181.0	192.0	187.0	151.0
3270R3D4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3263.0	54155.0	57551.0	55990.0	56243.0	52847.0	51869.0	46994.0	45048.0	39266.0	36645.0	31818.0	29528.0	25386.0	23564.0	20512.0	19270.0	17015.0	15850.0	14798.0	13809.0	12903.0	12085.0	11749.0	11086.0	10913.0	10061.0	9918.0	9214.0	9018.0	8767.0	8187.0	7642.0	7573.0	7126.0	7073.0	6643.0	6324.0	5931.0	5849.0	5502.0	5265.0	5108.0	4769.0	4689.0	4316.0	4124.0	3921.0	3884.0	3596.0	3518.0	3318.0	3165.0	3155.0	2881.0	2828.0	2575.0	2475.0	2401.0	2315.0	2150.0	2096.0	2000.0	1869.0	1886.0	1682.0	1698.0	1563.0	1490.0	1423.0	1379.0	1223.0	1232.0	1168.0	1105.0	1061.0	1005.0	960.0	836.0	882.0	822.0
3270R4D3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2966.0	51088.0	54739.0	53915.0	54626.0	53327.0	53407.0	50391.0	48702.0	44025.0	42077.0	35534.0	32782.0	27252.0	24796.0	20948.0	18982.0	16654.0	15110.0	14016.0	13104.0	12144.0	11441.0	11043.0	10240.0	10070.0	9549.0	9395.0	8677.0	8450.0	8100.0	7822.0	7280.0	7392.0	6743.0	6659.0	6138.0	5905.0	5594.0	5523.0	5261.0	4887.0	4727.0	4626.0	4292.0	4098.0	3980.0	3750.0	3619.0	3454.0	3317.0	3112.0	3101.0	2971.0	2719.0	2681.0	2350.0	2309.0	2251.0	2185.0	2139.0	1987.0	1865.0	1804.0	1721.0	1656.0	1539.0	1528.0	1423.0	1368.0	1307.0	1176.0	1191.0	1120.0	1028.0	939.0	992.0	895.0	808.0	776.0	751.0
3270R4D4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3006.0	50940.0	54601.0	52207.0	53361.0	50979.0	50053.0	45832.0	44209.0	38971.0	36670.0	31765.0	29221.0	25150.0	23607.0	20623.0	19389.0	17056.0	16166.0	15000.0	14194.0	13439.0	12557.0	12004.0	11319.0	11044.0	10347.0	10064.0	9727.0	9397.0	9142.0	8647.0	8149.0	7902.0	7498.0	7440.0	7009.0	6757.0	6383.0	6183.0	5820.0	5750.0	5421.0	5134.0	4821.0	4738.0	4511.0	4206.0	4135.0	3799.0	3786.0	3567.0	3481.0	3295.0	3138.0	2978.0	2993.0	2620.0	2693.0	2490.0	2421.0	2271.0	2232.0	2027.0	1957.0	1904.0	1824.0	1746.0	1708.0	1548.0	1523.0	1476.0	1361.0	1263.0	1255.0	1183.0	1127.0	1088.0	1031.0	1024.0	939.0
