Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138
32701R1D4_1 - illumina_universal_adapter	0.08642094666272235	0.08657292790490327	0.08664646721563599	0.08684747466497206	0.08892863715870773	0.0890217869523025	0.08910513150446624	0.08932574943666437	0.08952675688600044	0.09060410778823463	0.0912671872400079	0.09173048489762396	0.09206999138217331	0.0924009182804705	0.09277229179967068	0.09323681511246562	0.09364986090774768	0.09424307801432487	0.0952383100195742	0.09691255499392222	0.09916408355752201	0.10176614950228105	0.10447117048206588	0.10781108084450974	0.11221731121257793	0.11826591952034327	0.1257522213529331	0.14072237370775498	0.15876034097530972	0.17397685002108615	0.19271834336131716	0.2152581421008926	0.24293588735032667	0.2787801730566281	0.32283634846141546	0.37504803342646026	0.43818520865602795	0.5131953056033915	0.602731867730823	0.7106201648516022	0.840984526642655	0.9949059809717524	1.1699430227225684	1.3689808441861833	1.6052847113635984	1.8776375486621877	2.187088516915071	2.529869952102376	2.9095387055532083	3.3314582443303395	3.810704127133976	4.346466195890878	4.929163504067754	5.544649539589987	6.204711428312851	6.921980772509868	7.719197152714772	8.559127615903591	9.41975694375331	10.324589525629282	11.302043402508986	12.340789843574042	13.40497720918708	14.477837310845862	15.564683363750827	16.684970192556314	17.815840553831414	18.956207291432463	20.08725047008779	21.182988651315515	22.277738954469065	23.390867957029904	24.49919729391025	25.571486240255673
32701R1D4_2 - illumina_universal_adapter	0.08688179300998065	0.08702887163144607	0.08709995963182103	0.08729361315008383	0.0893747756438195	0.08945321757526772	0.08954391605850474	0.08976453399070286	0.08996063881932342	0.09103431275602097	0.09171455138029855	0.09218275165863013	0.09250877593621182	0.09278577400663834	0.09310689566350451	0.0935064592518189	0.09388518670209235	0.09443550587740879	0.0953412650546	0.09689907278695456	0.09905009762588632	0.10157617294955487	0.10425177820504662	0.1075524676017664	0.11191580003857382	0.11795460310490814	0.12546541804107553	0.14063167522451797	0.15896870235571905	0.17426855595365925	0.1931326148117781	0.21590651369051933	0.24384409783787564	0.2798759087865455	0.32371269191431357	0.375968500465798	0.4388004875558249	0.5131977569137492	0.601844493381315	0.7080205502172008	0.8365476548951148	0.9894125944600191	1.1633551261360966	1.3609613823507813	1.595996696418057	1.8676435563336125	2.176585877687261	2.518584119215263	2.897226999281374	3.317849794879252	3.7957597135379104	4.330372117737024	4.91199820328756	5.5254508768680335	6.183198728613175	6.898670036662779	7.6924361975391395	8.528193304843878	9.385422665227388	10.286919013706452	11.259402858835802	12.291128747036243	13.34909958958201	14.416592547212481	15.497651056362784	16.609656133124588	17.73310515229158	18.86317883770041	19.983514692713047	21.0691314134736	22.15207865725455	23.255493116867594	24.356220940328534	25.419219420418063
32701R3D4_1 - illumina_universal_adapter	0.029133246605811566	0.029167427184543453	0.02920920344743798	0.029292755973227037	0.029953580495376848	0.030025739494921943	0.03005992007365383	0.030143472599442885	0.030242216493557225	0.03065808020146185	0.03096380648900817	0.031197373777009398	0.031429042143969965	0.03166071051093053	0.03192655945662298	0.03226836524394185	0.032615867794382705	0.03300514660771808	0.03364888084050195	0.034634420860604684	0.03587441630015592	0.0371694804498863	0.03868292051929262	0.04048879442896064	0.043198554753983	0.04690334970431141	0.05237604014349463	0.46974369351232104	0.9090590762691002	0.9151508149675387	0.9223951987376581	0.930894769315654	0.9415249293012707	0.9548686474539911	0.9710227687468891	0.9911513317778892	1.015138502363511	1.0432653208177727	1.0782624355971433	1.1210622169325877	1.1729901117104866	1.2331726162521361	1.303444088282814	1.3874466583585074	1.4901649942109492	1.603754653021172	1.735078335430122	1.884567096514029	2.0524829873765045	2.2430928835959123	2.4616510996917595	2.7119402863770414	2.9905727685152206	3.2944286188364913	3.630254703798321	4.009324917619108	4.436880282371078	4.901620318941259	5.395514490248699	5.930996931267641	6.516652664022913	7.1606394533051905	7.853390534911625	8.576526252089668	9.333555810922459	10.13654305678131	10.989606749403416	11.883852342634324	12.797804938425205	13.719731103665822	14.670416428067238	15.661626626397387	16.672946398548127	17.684839644853156
32701R3D4_2 - illumina_universal_adapter	0.029182618552868734	0.02921679913160062	0.02926237323657647	0.029349723604446848	0.03001054812659666	0.030078909284060432	0.03011308986279232	0.030196642388581378	0.030291588440614397	0.030684665096031096	0.03098849246253676	0.031203070540131377	0.03141195185460402	0.03163412561636129	0.03186959182540317	0.03214873321838025	0.03245256058488591	0.03282474910885534	0.03341721247354138	0.03434198702034299	0.035519318065552426	0.03682197789944544	0.03834681149509573	0.04021155195702423	0.04288903062435537	0.046599522337805746	0.052068414934907645	0.4706437820855941	0.9111896656767211	0.9173592601378266	0.9246758029074911	0.933258926011276	0.9439023784441776	0.9574113027274355	0.9735179509943168	0.9936389183411543	1.017533041795784	1.045509845487833	1.0801689523219666	1.1222718296354883	1.1732977369190736	1.2328118212544106	1.302460447183752	1.3856085027911482	1.4874685263332115	1.6002454469380316	1.7308551350356933	1.8796507899397594	2.0467349533864256	2.2360421897719402	2.4532920492707726	2.702284272885284	2.9793007732178607	3.280543708187183	3.6137625745601856	3.990031879845999	4.414087533120031	4.87407836816752	5.36276759690251	5.893825551896715	6.47437318705261	7.111605514193258	7.796633683927327	8.51278516951782	9.262517174791352	10.055461027266151	10.898021787612365	11.77923128789914	12.678556494913815	13.586683200951953	14.521751798714977	15.4988568115551	16.497478498706947	17.494206961581256
32701R4D4_1 - illumina_universal_adapter	0.1614814112698992	0.16171078827454394	0.16187664549328706	0.16243067918142898	0.16839801017918685	0.1685956272908808	0.1689061684663998	0.1695484240794051	0.1700706978745962	0.17228506818866662	0.17350958850577008	0.17420124839669884	0.1746300069515348	0.17523344491760018	0.17567808341891153	0.17614036630519556	0.1766344090844304	0.17730313127489467	0.1784994205760419	0.18047559169298122	0.18286111254128654	0.1853630863304115	0.18749982135060217	0.19002120396319705	0.1934689167868573	0.19782355099811286	0.202822205260871	0.2124683905254311	0.22381196562436229	0.2316566591832125	0.2408811436469257	0.25124016206438177	0.2633177435781761	0.27847779914669635	0.29660564026762015	0.3180894434103463	0.34324857194288005	0.37123256650953873	0.40377763459163324	0.44197067030348025	0.48873711267354886	0.5455220368311009	0.6092906085608367	0.6901371805056224	0.8127868293276639	0.9139120929215421	1.0322547473717543	1.1640565386791208	1.3107837152348711	1.478606518463949	1.6743868496822265	1.9011401342815333	2.15220914581168	2.4238250436425037	2.7251823167832647	3.0661159454177302	3.453062601183931	3.871195707389331	4.311264312992757	4.782745217163033	5.301643641508868	5.870602714899169	6.475916279087166	7.0943113902939015	7.734329695284648	8.411237115937759	9.127807349570944	9.868880340615677	10.609051703588307	11.344303812030557	12.094329564010422	12.871968778472525	13.663529412678063	14.443012465369808
32701R4D4_2 - illumina_universal_adapter	0.16197898292612858	0.1622154176847624	0.16238833265749458	0.1629423663456365	0.16898027488328504	0.1691496609790227	0.16946373103153628	0.1701201021525197	0.17064237594771078	0.1728391018768085	0.17407773770189014	0.17478174866229979	0.1751681606932013	0.17568161229590606	0.17600979785639778	0.1763909165718075	0.17681967512664346	0.17739311763825533	0.17852235827650637	0.18027621014279	0.18256645131224292	0.1849978475614772	0.18715928472062957	0.18968066733322447	0.19309838470243115	0.1973524459193425	0.20222758948729194	0.21198493437717986	0.2234873089408651	0.23143786880955136	0.24067293990424815	0.25116958452449106	0.2633724411715914	0.2785554344405762	0.2961680595202979	0.317018429242505	0.341122423553673	0.36813244806984013	0.4003669749764156	0.43788775962080384	0.48390960894502566	0.5402816544942172	0.603568534514199	0.6836299313277008	0.8049668379077755	0.9058203779730745	1.0238966022101992	1.155257283893249	1.3012963294350652	1.468360424110318	1.6631367898236502	1.8892954586493782	2.13941873114499	2.4096918912793934	2.709808764156575	3.049166749212981	3.4336731865374617	3.848584428046851	4.285849340878119	4.754374810565472	5.2697214202163085	5.833390706991803	6.433493884297369	7.047536125731346	7.682651056138187	8.35343058189029	9.063431810998146	9.79647307800332	10.528256300359942	11.254873246796565	11.996376760834632	12.765610190295751	13.549476108214707	14.320189901575034
3270R1D3_1 - illumina_universal_adapter	0.1111060458335723	0.11125963812023303	0.11137728327597315	0.11160276982447506	0.11371057886481901	0.11384456362552305	0.11397201254424152	0.11428246503855576	0.11454063079698547	0.11582655770764493	0.11657327765449546	0.11709614501334047	0.11745234840155364	0.11778731030331371	0.11815331745450523	0.11853566421066064	0.11896702978170778	0.11948989714055279	0.12024315292938889	0.12110261615049037	0.12220880740654685	0.12344734946281097	0.12483294796375025	0.12641298776376003	0.1285763514609813	0.13118578637371714	0.13418246992409763	0.14086863627532822	0.14905314440174905	0.15609551414119283	0.1650724931083631	0.17569977217688798	0.1898335304706672	0.20792637504720102	0.23111064053048816	0.26005788468454516	0.2946145152227113	0.33627887392017675	0.38862116446155526	0.453072736241685	0.5349063797824185	0.6328557756990532	0.7468228863618056	0.8865787955390918	1.0663896123248986	1.259507403393311	1.4857472076840588	1.7415715007224555	2.029972064177393	2.3621366255676586	2.751064974602535	3.1979417326419064	3.6884991566312895	4.21074724444817	4.783074587518927	5.422127975380791	6.1397650593560655	6.89602733550552	7.663274728072209	8.466910420893518	9.333368626880056	10.265278388470513	11.22922194559271	12.178302998039737	13.127344835434851	14.117529798129082	15.146390605772881	16.194215158937787	17.205246189644974	18.18245750599786	19.17216862014814	20.198290909999983	21.22541971951761	22.209750201753273
3270R1D3_2 - illumina_universal_adapter	0.1116321811134101	0.11177923755808525	0.11190015063481816	0.11212563718332007	0.11423344622366403	0.11437069890536085	0.11449487990308653	0.11480206447640798	0.11504715855086659	0.11634452318500077	0.11709451105284407	0.11762391425367466	0.1179654119974203	0.11827259657074175	0.11860919243299822	0.11897029770270057	0.1193836897082874	0.11986734201521904	0.12056504314717784	0.121377121513884	0.12243102603405598	0.12366630016932734	0.12504372886778464	0.12663847431226194	0.1287838644440229	0.13138186163328403	0.13435730369721144	0.1411692850066641	0.14941915155294055	0.15651707594926162	0.1655365378893381	0.17621610369374743	0.19042339020986426	0.20872374776943967	0.2318214133464181	0.2605742162014046	0.2947321603784514	0.33603868172720736	0.3880231349198763	0.45178680933102555	0.5328410537149808	0.630416272677942	0.7439193385597194	0.8831507464176642	1.0621609225602398	1.255174140156883	1.4814842047489756	1.7374228750221197	2.0254705030098368	2.356751091771555	2.7451059206721986	3.192069278617878	3.682411019821738	4.203793108575532	4.775640067260349	5.414216338657267	6.129951492614744	6.884114129526337	7.649261882855162	8.451361652809865	9.3161009323542	10.24431467530182	11.203674973231642	12.150113911556005	13.096902517426596	14.08222971556506	15.10639452074223	16.14770937528952	17.151350002671524	18.12290618174641	19.10488702878826	20.12453556715341	21.146746155576896	22.124594716523376
3270R1D4_1 - illumina_universal_adapter	0.15265904813073533	0.15287447923203382	0.15295608192191962	0.1531617207004318	0.15522790080833992	0.15537478565013435	0.15554451924509677	0.15594600447933485	0.15620386897937394	0.15838102874552673	0.15952836256532094	0.16033133303379704	0.160727922106642	0.16107881367315088	0.16148356301498437	0.1619519624549288	0.16236324001195318	0.16289365749621076	0.1638712577210425	0.16499247868007322	0.1664319501296585	0.16763803788617043	0.16893715270915216	0.17027870093087452	0.1719531881273309	0.17410749914031565	0.1766061735046185	0.184704424448884	0.1938357654471036	0.19890166043521326	0.2051148892431171	0.21272842020946103	0.22170145198930222	0.2333836930733515	0.2488571951294945	0.26742833529370197	0.28975483124645335	0.31624469643717756	0.34737285852100996	0.385548228903379	0.4331323894295792	0.4908565002009874	0.5577984508218942	0.6469689741676893	0.7636885656189263	0.8722625765657639	1.0000474927655136	1.141021035704604	1.2995342608077458	1.4815490605979944	1.695956864165305	1.9421554436583204	2.212077557154932	2.5004581991037087	2.817101116667529	3.179402371276245	3.5938656973137535	4.035599010257295	4.492125258823331	4.981264838429123	5.529083280277985	6.139205375854646	6.789410712703205	7.444164583485998	8.117032619369638	8.853552385417991	9.638255275736306	10.443952906108436	11.243474844910008	12.022302341556546	12.825915839228992	13.680890069915552	14.551331274443065	15.393766435801776
