Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
32701R1D4_1	0.009661128127019676	0.06449058783675773	0.0	0.004556442996642187	0.0	0.0	0.0001941144396957524	0.0	0.0	5.770969828792638e-05	4.2495323284745794e-05	0.00030062300418853366	0.00038408588613761315	0.0008910957181643722	0.00021940214071403534	2.100022088557333e-06	1.2080112363952987e-05	3.888857421842874e-05	2.3141578340740733e-05	0.0	5.277213948512377e-07	0.000443121806147964	2.127737610376721e-06	0.0	0.0	0.0	0.0	5.674866599208392e-07	0.0	0.0	4.950121891182683e-06	0.0	0.0	0.0009585091843711504	0.0009728039035054904	0.0030489855856908016	0.0009782002170325046	0.0
32701R1D4_2	0.0034284807119236266	0.012748596985423735	0.0034547123929635926	0.0060647646564402635	0.004034432543946853	0.0073055231696306806	0.0009679490303747652	0.0	1.0492672415986614e-05	0.0028613517678395496	0.00301034771614656	0.002788556494470426	0.003523993225411618	0.001516696662798163	9.710802282286294e-05	0.001930567053537008	0.0019256273145937895	0.0023897552354560083	0.002571589265888691	0.0006836278060985899	0.0027616149829428715	0.003009131464601989	0.0012941425067600995	0.0019370893796396263	0.001391892797649637	0.001529632875846455	0.002626958480039264	0.0015932472471630564	0.002372763274329321	0.0021007412312816624	0.0023126412199477625	0.003422738022553726	0.0023805482361221758	0.0005227421252491382	0.0023447256954531653	0.0018448691106455236	0.004074930206267609	0.0
32701R3D4_1	0.009332688035485948	0.06299164908198071	0.0	0.004614406969600287	0.0	0.0	0.00024370461051568615	0.0	0.0	4.8740922103137225e-05	3.835351247459979e-05	0.00033320496285859367	0.00043313615622284557	0.0009495128132078511	0.00022542013276766204	3.198001146947121e-06	6.432198298241336e-06	3.3095699217115584e-05	1.4534895575132859e-05	0.0	8.085491981811653e-07	0.00041853956036329326	4.055368925224634e-06	0.0	0.0	0.0	0.0	8.349183841397033e-07	0.0	0.0	1.7509028661947249e-06	0.0	0.0	0.0009327997340052901	0.0009684288288936905	0.0029879677514470767	0.0010331410019600285	0.0
32701R3D4_2	0.0034318403349667933	0.01281247026104599	0.003663559472834167	0.005852905809925904	0.004075060700426228	0.007227240006932397	0.0010667070656998066	0.0	3.995157549437478e-06	0.0029124698535399215	0.003050702304750458	0.002899827153041754	0.0035969962484072343	0.0015705609515402979	0.00015188111475366434	0.0019596116914702925	0.001940157736190827	0.0024345911685738127	0.0026163144778994264	0.0006633012168701139	0.0027935343175220207	0.0030570060052357057	0.0013505065092913186	0.0018887196325687106	0.0014004447126475265	0.00148515935427373	0.0025737387737186732	0.001470378646047455	0.0022786478948130136	0.002026524909760821	0.0020924288875129055	0.0031596715571569852	0.0021760461028936503	0.0004934019562961404	0.0022715260328084468	0.0015712887478463752	0.00355280717490655	0.0
32701R4D4_1	0.012789568205286612	0.0871273378934994	0.0	0.006019521322967231	0.0	0.0	0.0003522875074510084	0.0	0.0	8.47532264302426e-05	4.186605161011984e-05	0.00029511184601108804	0.00045752417085897015	0.0009887492187553306	0.00023088713016236424	3.0655338483627754e-06	9.199892692451636e-06	4.397383892012605e-05	2.148661554721161e-05	0.0	0.0	0.0004856931783776996	0.0	0.0	0.0	0.0	0.0	2.1380824077681498e-06	0.0	0.0	2.269593376927078e-06	0.0	2.4068496823933193e-06	0.0009828815990841635	0.0010293727117499322	0.0030804373685567933	0.0009949361905415774	0.0
32701R4D4_2	0.0038087895733109026	0.01283551874973674	0.003686254788110552	0.006969165908269949	0.0047380116944135625	0.007163179318170504	0.0009292221211026599	0.0	0.0	0.003160376334959046	0.003422804999929798	0.003067587186541274	0.003832898924504698	0.0017079484026744551	9.297643921857369e-05	0.0021992948235038307	0.002240044474544353	0.0026235953791990314	0.0029207490761442457	0.0007343201825055006	0.0031864558321030587	0.003466811604584998	0.001413481284159174	0.002254881363037306	0.0015967871810257772	0.00172174012684609	0.0028887636645177953	0.0017916744684730276	0.0026880525942653195	0.0021944798590638535	0.0023853029191657285	0.003649850048687809	0.0025936307628979458	0.0005876089311179414	0.0024642698301368094	0.001985906150015002	0.0045212276599907375	0.0
3270R1D3_1	0.011355983872629916	0.07627931225164893	0.0	0.005529374721775341	0.0	0.0	0.0002076569299046704	0.0	0.0	0.00010342129450154174	4.8860454095216564e-05	0.000305388325361015	0.00043819544080286654	0.0009751178517904448	0.00023139754592962225	4.07470678247005e-06	1.304269821536679e-05	4.485061341164631e-05	2.039716095343412e-05	0.0	0.0	0.000465470806060302	1.6448322856628916e-06	0.0	0.0	0.0	0.0	2.6195586200898665e-06	0.0	0.0	4.770344364290362e-06	0.0	0.0	0.001065665960494667	0.0011056413729071078	0.003203719343494723	0.0010497993480986074	0.0
3270R1D3_2	0.0036034584895222217	0.012634499088121419	0.0035830999669825485	0.006510655508187607	0.004523663708315467	0.007455290954028461	0.0009039184007615064	0.0	2.035852253967357e-05	0.0030944954260303825	0.00329238026511601	0.003065412531800601	0.0037020303913969797	0.0016367166395334786	0.00011570728985830738	0.002091330761605042	0.0021074230058100146	0.0025469357317100473	0.0028289600089417004	0.0007366115902779487	0.0030361879256571114	0.0033398193581454017	0.0014402390806744205	0.0020895430061080586	0.0015741792054112008	0.001687921066538135	0.002808626332714602	0.001716907999947672	0.0025998282555066434	0.0022301172326256763	0.0025637331465793198	0.003725700137895447	0.002627790026937889	0.0005929843505843796	0.0025682307809485813	0.0020529783791947915	0.004465604083263314	0.0
3270R1D4_1	0.01180496654905373	0.08142195713154982	0.0	0.00596666475745198	0.0	0.0	0.00029656271420569924	0.0	0.0	9.649353984603348e-05	3.895152067179333e-05	0.0003169356297804439	0.00042500641781826655	0.0009440513878520707	0.00024801315114535263	8.85923282357101e-07	1.2406690939057741e-05	4.16652660045329e-05	1.6850137168098192e-05	0.0	0.0	0.0004474312730442672	2.674868264521218e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.795327705088228e-07	0.0	0.0	0.0009844568541117606	0.0010313142190788497	0.0030883681410646363	0.0010217709415700968	0.0
