Sample	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	>10	>50	>100	>500	>1k	>5k	>10k+	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0
32G0R3D4_1										20.326691318790147	5.342914394249034	7.972041786199909	2.7926951429136575	3.1046648974602773	0.16334667496365202	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
32G0R3D4_2										19.580138585430717	5.14917991101798	7.853279987490545	2.5368730108191766	2.9727057012015483	0.1560661195972289	0.0962623791491852																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
32G0R4D3_1										19.59875831420166	4.921321399736158	7.764695377942197	2.93946408233558	3.930810414219621	0.28755515960300765	0.07898855725132876																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
32G0R4D3_2										19.102345275403827	4.744327193014562	7.549430677465022	2.914070848157566	3.7367114052545833	0.30815817473056745	0.1508015424806971																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
32G0R4D4_1										17.986915495367626	4.536463122026781	7.920849665938248	3.082581562331499	3.3466709012377867	0.14674712246442123	0.06748490641593288																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
32G0R4D4_2										17.281229720485072	4.3800675814463546	7.5751195330119785	2.9579686869573774	3.1368855955295483	0.19114855034493303	0.23731875885619852																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
WT7005R1D3_1										21.156400416529415	5.566718632419853	7.513333908420942	2.0469682391417865	3.4182094054478434	0.7178636629118968	0.781885233388113																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
WT7005R1D3_2										20.437887741968783	5.327240440388666	7.2186924612752374	2.037315466472331	3.305896711576732	0.7123811728115712	0.849175124255426																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
WT7005R1D4_1										18.19656150914539	4.363444219469852	6.453664206862547	1.7543965581435905	2.008795184615422	0.5508789403018842	0.7296432877460897																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
WT7005R1D4_2										17.41482751877578	4.144306244280893	6.266847559469505	1.547126181207781	1.4422354126203478	0.10822854646454987	1.5787229585448852																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
WT7005R3D3_1										24.282067601540742	7.21536773059486	9.624267454744004	2.1111453613792097	2.3656849755210314	0.17060569488037358	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
WT7005R3D3_2										23.22863600471493	6.756101149478955	9.172134480090932	2.076221669586877	2.206931791048571	0.1628076909819007	0.07986348363146324																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
WT7005R3D4_1										23.488674830939576	6.217154480678506	7.667045682471412	1.7550802323400676	2.1246722245156846	0.2861899349219506	0.2878983927133048																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
WT7005R3D4_2										22.661979812809182	5.940091078253078	7.280340365599838	1.6966644987581165	2.017378871387463	0.29515834340547215	0.31189617055357116																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
WT7005R4D3_1										13.843146379690769	3.851619918577952	6.071463027346109	2.0685888202556066	3.6280989949976847	0.9810988716333447	0.821360377381962																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
WT7005R4D3_2										13.346704973600005	3.5760009206959653	5.318255731766056	1.5881658257702966	1.6223765543168276	0.26771884083506203	3.999851702942524																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
WT7005R4D4_1										16.794452083426062	5.072889211247401	8.632677900044115	2.479561932023917	3.5521875066152733	0.7282027519496139	0.2066411889950659																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
WT7005R4D4_2										16.23774850943359	4.792815410559904	8.425883822464012	2.3200920245434595	3.3113682089296823	0.7567012243107076	0.501564014060248																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
WT701R1D4_1										17.39963331448668	4.4158888602727835	6.180590447447518	1.7631684942562766	3.2449767417384265	1.1629317128570276	2.0036383966654103																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
WT701R1D4_2										16.707496515579194	4.379269661474822	6.054593453102355	1.7694655916035498	3.1701138578454904	1.162858982345088	1.9595464747171165																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
WT701R3D4_1										21.826638785627683	5.266995488260026	5.725366865811114	0.8180490248423764	0.4645718650407006	0.044829388178147495	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
WT701R3D4_2										21.02202747452249	4.974935722311413	5.452332455044622	0.777972814764617	0.4657961770507004	0.02531401449634787	0.11381235848511699																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
WT701R4D4_1										12.774311296503619	3.852428555195116	7.787508418820479	2.0875774974744377	1.896514953812295	0.12161170388333814	0.9309616702883037																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
